time_stamp, total_power, temps_avg,
1646083164.869807,8.569,60.0,
1646083165.0703356,8.851,60.0,
1646083165.2708647,8.851,60.5,
1646083165.4713798,8.851,60.5,
1646083165.6720533,8.851,60.0,
1646083165.8725877,8.851,60.75,
1646083166.0731041,8.851,61.25,
1646083166.2736318,8.851,60.75,
1646083166.474161,8.649,60.25,
1646083166.675254,8.649,60.75,
1646083166.875771,8.115,60.0,
1646083167.0762897,8.115,60.5,
1646083167.2768157,8.115,60.75,
1646083167.4773624,8.115,60.25,
1646083167.6778975,9.038,60.5,
1646083167.878446,9.038,59.5,
1646083168.0789719,9.038,61.0,
1646083168.2795036,9.038,60.75,
1646083168.4800434,9.038,60.75,
1646083168.6805675,9.038,60.25,
1646083168.8810916,9.019,60.5,
1646083169.0815904,9.019,61.0,
1646083169.2821078,9.019,61.0,
1646083169.482839,9.019,61.0,
1646083169.6833653,9.019,60.75,
1646083169.883899,8.538,60.0,
1646083170.0844293,8.538,60.5,
1646083170.2849479,8.538,59.5,
1646083170.4854834,8.538,60.0,
1646083170.6860013,8.538,59.5,
1646083170.886529,8.569,60.0,
1646083171.087054,8.569,59.5,
1646083171.287588,8.569,59.75,
1646083171.4884694,8.569,60.0,
1646083171.6890252,8.569,60.25,
1646083171.8893545,8.84,59.0,
1646083172.0897644,8.84,61.0,
1646083172.2903008,8.84,59.25,
1646083172.4908206,8.84,60.0,
1646083172.6913445,8.683,60.0,
1646083172.891858,8.683,60.5,
1646083173.0923707,8.683,60.5,
1646083173.2928727,8.683,60.75,
1646083173.493396,8.683,60.75,
1646083173.6939166,8.683,60.75,
1646083173.8944528,8.63,60.75,
1646083174.0949862,8.63,61.0,
1646083174.2955058,8.63,60.5,
1646083174.4960475,8.63,60.75,
1646083174.6965837,8.63,61.5,
1646083174.8971128,8.63,61.5,
1646083175.097633,8.63,61.0,
1646083175.2981634,9.023,60.5,
1646083175.4988868,9.023,61.25,
1646083175.6994042,9.023,61.25,
1646083175.8999295,8.389,60.25,
1646083176.1004543,8.389,60.75,
1646083176.3009748,8.389,61.0,
1646083176.5014827,8.389,60.25,
1646083176.702,8.389,61.25,
1646083176.902536,9.107,60.0,
1646083177.1030734,9.107,61.0,
1646083177.3035843,9.107,60.0,
1646083177.5041218,9.107,60.25,
1646083177.7046425,9.107,61.0,
1646083177.9051664,9.107,61.0,
1646083178.1056864,8.615,61.0,
1646083178.3061895,8.615,61.5,
1646083178.5067403,8.615,61.25,
1646083178.7071705,8.615,61.75,
1646083178.9074585,8.615,61.5,
1646083179.107855,8.981,61.75,
1646083179.3083718,8.981,61.5,
1646083179.5088892,8.981,61.25,
1646083179.7093995,8.981,61.0,
1646083179.9099135,8.836,61.25,
1646083180.1104345,8.836,60.5,
1646083180.3109658,8.836,61.25,
1646083180.5114844,8.836,60.0,
1646083180.7120094,8.836,61.5,
1646083180.912553,8.836,61.25,
1646083181.113084,8.271,61.25,
1646083181.3135948,8.271,60.75,
1646083181.51415,8.271,61.5,
1646083181.714762,8.271,61.75,
1646083181.9152863,8.962,61.5,
1646083182.1158025,8.962,61.0,
1646083182.3163188,8.962,61.5,
1646083182.51684,8.962,61.5,
1646083182.717363,8.962,61.25,
1646083182.9178839,8.962,61.0,
1646083183.118413,8.809,61.5,
1646083183.318943,8.809,62.25,
1646083183.519465,8.809,61.75,
1646083183.719998,8.809,61.5,
1646083183.9205284,8.802,60.25,
1646083184.121055,8.802,61.0,
1646083184.3215828,8.802,61.5,
1646083184.5221236,8.802,60.5,
1646083184.7227945,8.531,61.25,
1646083184.923319,8.531,61.0,
1646083185.123831,8.531,61.5,
1646083185.3243675,8.531,61.0,
1646083185.524894,8.531,61.5,
1646083185.7254236,8.657,61.25,
1646083185.9259374,8.657,61.25,
1646083186.1264513,8.657,61.25,
1646083186.3269713,8.657,61.25,
1646083186.5274832,8.657,61.25,
1646083186.728,8.657,61.25,
1646083186.9285276,8.657,61.0,
1646083187.1290483,8.657,61.0,
1646083187.329574,8.638,61.0,
1646083187.5301232,8.638,59.75,
1646083187.7307591,8.638,61.5,
1646083187.9312775,8.638,61.0,
1646083188.1317818,8.638,61.25,
1646083188.3323276,8.638,61.0,
1646083188.5328512,8.683,61.0,
1646083188.7333598,8.523,61.0,
1646083188.933889,8.523,61.25,
1646083189.1344147,8.523,61.25,
1646083189.3349376,8.523,61.75,
1646083189.5354536,8.523,60.5,
1646083189.7359717,8.523,60.5,
1646083189.936497,8.523,60.75,
1646083190.1370046,8.523,62.0,
1646083190.337511,8.523,61.75,
1646083190.5380342,8.523,61.25,
1646083190.7385538,8.523,61.25,
1646083190.939061,8.523,60.5,
1646083191.139501,8.523,60.0,
1646083191.3399093,8.523,61.25,
1646083191.540431,8.523,61.25,
1646083191.7409422,8.523,61.5,
1646083191.9414594,8.523,61.25,
1646083192.1418715,8.523,61.0,
1646083192.3421478,8.523,61.25,
1646083192.542444,8.523,61.5,
1646083192.7426744,8.966,61.0,
1646083192.9430075,8.966,61.25,
1646083193.143428,8.966,61.0,
1646083193.3441348,8.966,59.75,
1646083193.5446599,8.966,60.75,
1646083193.7452002,8.966,61.25,
1646083193.9457347,8.454,61.5,
1646083194.146255,8.454,61.0,
1646083194.3467925,8.454,60.75,
1646083194.5472193,8.454,61.0,
1646083194.7476227,8.508,61.25,
1646083194.9480708,8.508,61.75,
1646083195.1484876,8.508,61.75,
1646083195.3490536,8.508,61.25,
1646083195.5497327,8.508,61.0,
1646083195.7501655,8.508,61.25,
1646083195.9507148,8.508,61.0,
1646083196.151156,8.508,61.25,
1646083196.3515391,8.695,61.5,
1646083196.552072,8.695,61.75,
1646083196.7526124,8.695,61.25,
1646083196.9531436,8.771,61.0,
1646083197.1536405,8.771,61.5,
1646083197.354177,8.771,61.25,
1646083197.5547981,8.771,60.75,
1646083197.755318,8.599,61.5,
1646083197.9558482,8.599,62.0,
1646083198.1563685,8.599,61.5,
1646083198.35688,8.599,61.75,
1646083198.5573936,8.599,61.5,
1646083198.7579145,8.569,61.5,
1646083198.95843,8.569,61.25,
1646083199.1589503,8.569,61.75,
1646083199.3594947,8.569,61.0,
1646083199.5600238,8.569,61.5,
1646083199.760548,8.569,62.0,
1646083199.9610746,8.882,61.0,
1646083200.1615934,8.882,61.75,
1646083200.3621087,8.882,61.25,
1646083200.5627437,8.882,61.75,
1646083200.7632778,8.882,61.0,
1646083200.9638083,8.66,61.75,
1646083201.164315,8.66,60.25,
1646083201.3648345,8.66,61.5,
1646083201.565353,8.66,61.0,
1646083201.7658765,8.66,61.75,
1646083201.9663951,8.66,61.25,
1646083202.1669369,8.924,61.75,
1646083202.3674488,8.924,61.25,
1646083202.5679886,8.924,62.5,
1646083202.7685118,8.924,62.25,
1646083202.9690444,8.951,61.5,
1646083203.1695697,8.951,62.0,
1646083203.3700848,8.951,61.5,
1646083203.5707173,8.951,61.5,
1646083203.7714198,8.951,61.0,
1646083203.9719498,8.817,61.5,
1646083204.1724746,8.817,62.0,
1646083204.3729587,8.817,61.25,
1646083204.5734806,8.817,61.25,
1646083204.77402,8.783,60.75,
1646083204.9745257,8.783,62.0,
1646083205.1750414,8.783,62.0,
1646083205.3756855,8.783,61.5,
1646083205.5762002,8.783,61.25,
1646083205.7767365,8.592,61.5,
1646083205.9772508,8.592,62.25,
1646083206.1777751,8.592,61.75,
1646083206.3782973,8.592,61.75,
1646083206.5787375,8.592,61.5,
1646083206.7791653,8.756,61.5,
1646083206.9797192,8.756,61.75,
1646083207.1802537,8.756,62.0,
1646083207.3807733,8.756,62.25,
1646083207.5812726,8.756,62.0,
1646083207.7818089,8.92,62.0,
1646083207.9823296,8.92,62.25,
1646083208.1828308,8.92,60.5,
1646083208.3833432,8.92,61.25,
