time_stamp, total_power, cpu_temp,
1646070338.7132196,6.0,44.008,
1646070338.9135156,6.0,43.47,
1646070339.1138139,6.0,43.47,
1646070339.3141227,6.0,43.47,
1646070339.514448,5.687,44.008,
1646070339.7147756,5.687,44.008,
1646070339.915093,5.687,44.008,
1646070340.1153986,5.687,44.008,
1646070340.3156977,5.687,44.008,
1646070340.5159838,5.687,44.008,
1646070340.7162814,6.084,44.546,
1646070340.916558,6.084,43.47,
1646070341.1168833,6.084,44.008,
1646070341.3171885,6.084,43.47,
1646070341.5174956,6.042,44.008,
1646070341.7178009,6.042,44.008,
1646070341.9180918,6.042,44.008,
1646070342.1184132,6.042,44.008,
1646070342.3187344,6.042,44.008,
1646070342.5190356,5.725,44.546,
1646070342.7193046,5.725,44.008,
1646070342.919585,5.725,44.546,
1646070343.119873,5.725,44.546,
1646070343.320188,5.725,44.008,
1646070343.5204992,5.576,45.084,
1646070343.7207968,5.576,44.546,
1646070343.9210906,5.576,44.546,
1646070344.12141,5.576,44.008,
1646070344.3217015,6.199,44.546,
1646070344.5220156,6.199,45.084,
1646070344.7223155,6.199,45.084,
1646070344.922601,6.199,44.546,
1646070345.1229148,6.199,44.546,
1646070345.3232303,6.199,44.546,
1646070345.523556,5.649,44.546,
1646070345.7238736,5.649,45.084,
1646070345.9241798,5.649,45.084,
1646070346.124484,5.649,45.084,
1646070346.3247795,6.088,45.084,
1646070346.5250642,6.088,44.546,
1646070346.7253888,6.088,45.084,
1646070346.9256842,6.088,45.084,
1646070347.1259873,6.088,45.084,
1646070347.3263054,5.87,45.084,
1646070347.5266616,5.87,44.546,
1646070347.726982,5.87,45.084,
1646070347.9272907,5.87,45.084,
1646070348.1275952,5.87,45.084,
1646070348.3278866,5.87,45.084,
1646070348.528197,5.714,45.622,
1646070348.7285028,5.714,45.084,
1646070348.9288187,5.714,45.084,
1646070349.129143,5.714,45.084,
1646070349.3293302,5.847,45.084,
1646070349.5296104,5.847,45.084,
1646070349.7298942,5.847,45.084,
1646070349.9301775,5.847,45.084,
1646070350.1304536,5.847,45.084,
1646070350.3307369,5.977,45.084,
1646070350.5310538,5.977,45.084,
1646070350.731348,5.977,45.084,
1646070350.9316385,5.977,45.622,
1646070351.1319172,5.977,45.084,
1646070351.332312,5.977,45.084,
1646070351.5326285,5.527,45.084,
1646070351.7329206,5.527,45.084,
1646070351.9332209,5.527,45.622,
1646070352.1335409,5.527,45.084,
1646070352.3338645,5.527,45.084,
1646070352.5341938,5.527,45.622,
1646070352.7345088,5.527,45.622,
1646070352.9347937,5.527,45.084,
1646070353.135086,5.527,45.084,
1646070353.3354118,5.527,45.084,
1646070353.5357316,5.615,46.16,
1646070353.7360592,5.615,46.16,
1646070353.936379,5.615,46.16,
1646070354.1366956,5.615,46.16,
1646070354.3370132,6.55,46.16,
1646070354.5373228,6.55,46.16,
1646070354.7376344,6.55,46.16,
1646070354.9379501,6.55,47.236,
1646070355.1382384,6.55,47.236,
1646070355.3385568,6.55,47.236,
1646070355.5388744,6.55,47.236,
1646070355.7392085,6.55,46.698,
1646070355.9394891,6.55,47.236,
1646070356.1397798,6.55,47.236,
1646070356.340095,6.55,47.236,
1646070356.54042,6.622,47.236,
1646070356.7407234,6.622,47.236,
1646070356.9410295,6.622,47.236,
1646070357.1414378,6.622,47.236,
1646070357.341741,6.622,47.236,
1646070357.5420532,6.622,47.236,
1646070357.7423666,6.622,47.774,
1646070357.9426565,6.622,47.774,
1646070358.1429703,6.622,47.236,
1646070358.343286,6.622,47.774,
1646070358.5436027,6.622,47.236,
1646070358.7439148,6.744,47.774,
1646070358.9442184,6.744,47.774,
1646070359.1445165,6.744,47.774,
1646070359.3447795,6.729,47.236,
1646070359.5450861,6.729,47.774,
1646070359.7453988,6.729,47.774,
1646070359.9457033,6.729,47.236,
1646070360.1460245,6.729,48.312,
1646070360.3464065,6.729,47.774,
1646070360.5467105,6.817,48.312,
1646070360.7470324,6.817,48.312,
1646070360.9473572,6.817,48.312,
1646070361.14768,6.817,48.312,
1646070361.3480008,6.817,47.774,
1646070361.5483246,6.817,47.774,
1646070361.7486534,6.817,48.312,
1646070361.9489841,6.817,47.774,
1646070362.1493022,6.817,48.312,
1646070362.3495893,6.817,48.312,
1646070362.5499158,6.729,48.312,
1646070362.7502348,6.729,48.312,
1646070362.9505513,6.729,48.312,
1646070363.1508765,6.729,48.312,
1646070363.3512013,6.706,48.312,
1646070363.5515444,6.706,48.312,
1646070363.7518625,6.706,48.312,
1646070363.9521837,6.706,48.312,
1646070364.152499,6.706,48.85,
1646070364.3528287,6.706,48.312,
1646070364.5531313,6.706,48.312,
1646070364.7534273,6.706,48.312,
1646070364.9539392,6.706,48.312,
1646070365.1545208,6.706,48.312,
1646070365.3548245,6.741,48.312,
1646070365.5551448,6.741,48.312,
1646070365.7554808,6.741,49.388,
1646070365.9557579,6.741,48.85,
1646070366.1560564,6.741,48.312,
1646070366.3565576,6.657,48.312,
1646070366.5569465,6.657,48.85,
1646070366.7572684,6.657,48.85,
1646070366.9575644,6.657,48.85,
1646070367.1579247,6.657,49.388,
1646070367.3582397,6.657,48.85,
1646070367.5585327,6.611,49.388,
1646070367.758853,6.611,48.312,
1646070367.9591706,6.611,48.312,
1646070368.159359,6.611,48.85,
1646070368.3596418,6.611,49.388,
1646070368.5599465,6.611,49.388,
1646070368.7602527,6.611,49.388,
1646070368.9605625,6.611,48.85,
1646070369.1608684,6.611,48.85,
1646070369.361182,6.611,49.388,
1646070369.5614746,6.611,49.388,
1646070369.7617927,6.611,49.388,
1646070369.9621143,6.596,48.85,
1646070370.1624038,6.596,49.388,
1646070370.3627267,6.596,49.388,
1646070370.5630467,6.607,49.388,
1646070370.7633836,6.607,49.388,
1646070370.9636998,6.607,49.388,
1646070371.1641295,6.607,49.388,
1646070371.364428,6.744,49.388,
1646070371.5647523,6.744,49.388,
1646070371.7650814,6.744,49.388,
1646070371.9654,6.744,49.388,
1646070372.1657264,6.744,49.388,
1646070372.3660452,6.744,48.85,
1646070372.566363,6.66,49.388,
1646070372.7666914,6.66,49.388,
1646070372.9670236,6.66,49.388,
1646070373.1673462,6.66,49.388,
1646070373.367667,6.66,49.926,
1646070373.5679893,6.66,49.388,
1646070373.7683942,6.66,49.388,
1646070373.968715,6.66,49.388,
1646070374.169016,6.66,49.388,
1646070374.3693411,6.66,49.388,
1646070374.5696433,6.66,49.388,
1646070374.7699146,6.66,49.926,
1646070374.970284,6.66,49.388,
1646070375.1705801,6.66,49.388,
1646070375.3709023,6.66,49.926,
1646070375.5712214,6.66,49.388,
1646070375.771528,6.66,49.388,
1646070375.9718428,6.66,49.388,
1646070376.1721559,6.66,49.388,
1646070376.372471,6.66,49.388,
1646070376.572795,6.66,49.926,
1646070376.7731142,6.66,49.926,
1646070376.973434,6.66,49.388,
1646070377.1737547,6.66,49.388,
1646070377.3740826,6.66,49.926,
1646070377.5744011,6.802,49.388,
1646070377.7747135,6.802,49.388,
1646070377.97504,6.802,50.464,
1646070378.1753464,6.802,49.388,
1646070378.3756645,6.802,49.388,
1646070378.5759835,6.802,49.926,
1646070378.776306,6.714,50.464,
1646070378.9766128,6.714,49.926,
1646070379.1769135,6.714,49.388,
1646070379.3772438,6.714,49.388,
1646070379.577564,6.714,50.464,
1646070379.777905,6.714,49.388,
1646070379.978214,6.714,49.388,
1646070380.178532,6.714,49.926,
1646070380.3788528,6.714,49.388,
1646070380.5791748,6.714,49.388,
1646070380.7793446,6.714,49.926,
1646070380.9796438,6.439,49.926,
1646070381.1799533,6.439,49.388,
1646070381.3802745,6.622,49.926,
1646070381.580564,6.622,49.926,
1646070381.7808566,6.622,49.388,
1646070381.9814296,6.622,49.926,
1646070382.1817434,6.622,49.926,
1646070382.3820477,6.622,49.926,
1646070382.5823326,6.393,49.926,
1646070382.7826498,6.393,49.388,
1646070382.9829407,6.393,49.926,
1646070383.183242,6.393,49.388,
1646070383.3835413,5.596,49.388,
1646070383.5838356,5.596,49.926,
1646070383.7841635,5.596,49.388,
1646070383.9844975,5.596,49.388,
1646070384.1848001,5.596,49.388,
1646070384.3850987,5.893,49.388,
1646070384.5854309,5.893,49.388,
1646070384.785762,5.893,48.85,
1646070384.9860613,5.893,48.312,
1646070385.1863573,5.893,48.85,
1646070385.386688,5.893,48.312,
1646070385.5870225,5.695,49.388,
1646070385.7872996,5.695,48.312,
1646070385.9876075,5.695,48.85,
1646070386.1879332,5.695,48.85,
1646070386.388247,5.76,48.312,
1646070386.5885496,5.76,48.85,
1646070386.788839,5.76,48.85,
1646070386.989144,5.76,48.312,
1646070387.1893647,5.76,48.312,
1646070387.3896356,5.912,48.312,
1646070387.5899444,5.912,48.312,
1646070387.7902405,5.912,48.312,
1646070387.990583,5.912,48.312,
1646070388.1908877,5.912,48.85,
1646070388.391204,5.981,48.312,
1646070388.5915167,5.981,48.312,
1646070388.791812,5.981,48.312,
1646070388.9921012,5.981,48.312,
1646070389.1924183,5.981,48.312,
1646070389.392742,6.092,47.774,
1646070389.593054,6.092,48.312,
1646070389.7933557,6.092,48.312,
1646070389.9936755,6.092,48.312,
1646070390.1939776,6.092,48.85,
1646070390.3942602,5.603,48.312,
1646070390.5945652,5.603,48.312,
1646070390.7948887,5.603,48.312,
1646070390.995192,5.603,48.312,
1646070391.195501,5.603,48.312,
1646070391.395801,5.798,48.85,
1646070391.5960932,5.798,48.312,
1646070391.7964005,5.798,48.312,
1646070391.9966772,5.798,48.312,
1646070392.1969998,5.798,48.312,
1646070392.3973289,5.557,48.312,
1646070392.5976334,5.557,48.312,
1646070392.7979245,5.557,48.312,
1646070392.9982362,5.557,48.312,
1646070393.1985343,5.557,48.85,
1646070393.3988683,5.657,48.312,
1646070393.5991745,5.657,48.312,
1646070393.7992992,5.657,48.312,
1646070393.999584,5.657,48.312,
1646070394.199882,5.657,47.774,
1646070394.4001675,5.947,48.312,
1646070394.6004941,5.947,48.312,
1646070394.8008041,5.947,48.312,
1646070395.001092,5.947,48.312,
1646070395.2014186,5.947,48.312,
1646070395.4017234,5.603,48.312,
1646070395.6020112,5.603,48.312,
1646070395.8022935,5.603,48.312,
1646070396.0026164,5.603,48.312,
1646070396.2029443,5.603,48.312,
1646070396.403253,5.947,48.312,
1646070396.6035376,5.947,48.312,
1646070396.803854,5.947,48.312,
1646070397.0041401,5.947,48.85,
1646070397.2044244,5.947,48.312,
1646070397.4047172,6.176,48.312,
1646070397.6050544,6.176,47.774,
1646070397.8054059,6.176,48.312,
1646070398.005731,6.176,47.774,
1646070398.2060487,6.176,48.312,
1646070398.4063544,6.008,48.312,
1646070398.6066835,6.008,48.312,
1646070398.807063,6.008,48.312,
1646070399.0073466,6.008,48.312,
1646070399.207663,6.008,48.312,
1646070399.4079661,6.069,47.774,
1646070399.6082885,6.069,48.312,
1646070399.8085787,6.069,48.312,
1646070400.0088832,6.069,48.312,
1646070400.2092137,6.069,48.312,
1646070400.4095066,6.076,48.312,
1646070400.609789,6.076,48.312,
1646070400.8101003,6.076,48.312,
1646070401.0104265,6.076,48.312,
1646070401.2107027,6.076,48.312,
1646070401.4109988,5.809,48.312,
1646070401.6112857,5.809,47.236,
1646070401.8115997,5.809,47.774,
1646070402.0118897,5.809,48.312,
1646070402.2122276,5.809,48.312,
1646070402.4125443,5.634,48.312,
1646070402.6128583,5.634,48.312,
1646070402.8131752,5.634,48.312,
1646070403.0135274,5.634,48.312,
1646070403.2138126,5.634,48.312,
1646070403.4141328,5.725,48.312,
