time_stamp, total_power, temps_avg,
1646078092.8555524,9.638,64.5,
1646078093.0560873,9.653,64.75,
1646078093.256629,9.653,64.25,
1646078093.457164,9.653,64.75,
1646078093.6576881,9.653,65.0,
1646078093.8582077,9.653,64.75,
1646078094.0587287,9.653,64.75,
1646078094.259255,9.653,64.75,
1646078094.459789,9.653,65.25,
1646078094.6603267,9.653,64.75,
1646078094.8608625,9.981,64.75,
1646078095.0613773,9.981,65.5,
1646078095.26192,9.981,64.75,
1646078095.4624605,9.981,65.25,
1646078095.6628456,9.981,64.25,
1646078095.8633783,9.981,64.25,
1646078096.0639036,9.893,64.75,
1646078096.2643447,9.893,64.75,
1646078096.4646673,9.893,64.25,
1646078096.6650336,9.893,65.25,
1646078096.8653667,9.752,65.0,
1646078097.0656745,9.752,63.75,
1646078097.2660093,9.752,64.75,
1646078097.4663322,9.752,64.75,
1646078097.6668086,9.752,65.0,
1646078097.8673368,9.737,65.0,
1646078098.0677786,9.737,65.0,
1646078098.268086,9.737,64.75,
1646078098.4684932,9.737,65.5,
1646078098.669021,9.737,65.0,
1646078098.8695502,9.886,64.75,
1646078099.0700562,9.886,64.75,
1646078099.2707539,9.886,64.75,
1646078099.4714453,9.886,64.75,
1646078099.671989,9.886,65.0,
1646078099.8725183,9.447,64.5,
1646078100.0730402,9.447,64.75,
1646078100.2735088,9.447,65.25,
1646078100.4739504,9.447,65.0,
1646078100.6744754,9.447,64.75,
1646078100.8750038,9.267,65.0,
1646078101.075515,9.267,65.0,
1646078101.27603,9.267,65.25,
1646078101.476605,9.267,65.0,
1646078101.6771314,9.267,64.5,
1646078101.8776622,9.573,64.75,
1646078102.0781837,9.573,65.5,
1646078102.2787254,9.573,65.5,
1646078102.4792523,9.573,64.75,
1646078102.6798036,9.573,64.5,
1646078102.880335,9.596,64.75,
1646078103.080884,9.596,65.0,
1646078103.2814226,9.596,65.0,
1646078103.4819784,9.596,65.0,
1646078103.6825204,9.596,65.0,
1646078103.883058,9.943,65.5,
1646078104.083584,9.943,65.0,
1646078104.284116,9.943,65.0,
1646078104.484636,9.943,65.75,
1646078104.685168,9.943,65.0,
1646078104.8858237,9.874,65.5,
1646078105.0863554,9.874,65.75,
1646078105.2868862,9.874,65.5,
1646078105.4874206,9.874,64.75,
1646078105.6879575,9.874,64.75,
1646078105.8885002,9.874,65.5,
1646078106.08902,9.073,64.5,
1646078106.289551,9.073,65.75,
1646078106.490075,9.073,65.25,
1646078106.6907163,9.073,65.5,
1646078106.89127,9.573,65.5,
1646078107.0919724,9.573,64.75,
1646078107.292511,9.573,65.0,
1646078107.4930425,9.573,65.5,
1646078107.693576,9.573,64.75,
1646078107.894122,9.989,64.0,
1646078108.0947642,9.989,62.25,
1646078108.295471,9.989,64.0,
1646078108.4960065,9.989,65.0,
1646078108.6965513,9.989,65.0,
1646078108.8970928,9.622,65.0,
1646078109.0976198,9.622,64.75,
1646078109.2982047,9.622,65.0,
1646078109.4988687,9.622,64.75,
1646078109.6993906,9.622,64.75,
1646078109.8999338,9.798,64.75,
1646078110.1004746,9.798,64.0,
1646078110.301004,9.798,64.5,
1646078110.5015478,9.798,65.5,
1646078110.7020795,9.798,64.75,
1646078110.9027326,9.687,64.75,
1646078111.1032653,9.687,65.25,
1646078111.3037858,9.687,65.0,
1646078111.504308,9.687,65.75,
1646078111.7048466,9.687,65.0,
1646078111.9053812,9.729,65.75,
1646078112.1059206,9.729,66.0,
1646078112.3064625,9.729,65.75,
1646078112.5069938,9.729,65.25,
1646078112.7075193,9.729,65.0,
1646078112.908036,9.855,65.0,
1646078113.108473,9.855,65.5,
1646078113.3087895,9.855,65.25,
1646078113.509099,9.855,65.5,
1646078113.7093887,9.855,64.75,
1646078113.9098024,9.649,65.0,
1646078114.1103253,9.649,65.75,
1646078114.3107626,9.649,65.5,
1646078114.5113142,9.649,65.5,
1646078114.71176,9.649,65.0,
1646078114.9121866,10.027,65.5,
1646078115.1131856,10.027,64.75,
1646078115.313513,10.027,65.75,
1646078115.5139482,10.027,65.75,
1646078115.714499,10.027,65.5,
1646078115.9149306,10.027,65.5,
1646078116.1155584,10.103,65.25,
1646078116.3160763,10.103,66.75,
1646078116.5166829,10.103,65.5,
1646078116.717111,10.103,65.75,
1646078116.9176354,9.97,64.75,
1646078117.1181364,9.97,65.5,
1646078117.3206944,9.97,66.25,
1646078117.521117,9.97,66.0,
1646078117.7217982,9.97,65.75,
1646078117.922272,9.97,65.5,
1646078118.1228135,9.603,65.5,
1646078118.3233762,9.603,66.0,
1646078118.5240312,9.603,64.75,
1646078118.724545,9.603,65.75,
1646078118.9250457,9.603,65.75,
1646078119.1255534,9.76,65.5,
1646078119.326058,9.76,65.5,
1646078119.5265656,9.76,65.75,
1646078119.7269874,9.76,65.0,
1646078119.9273894,9.752,65.25,
1646078120.1280427,9.752,65.5,
1646078120.3285832,9.752,65.25,
1646078120.529028,9.752,65.75,
1646078120.7294369,9.752,64.75,
1646078120.9299548,9.752,65.5,
1646078121.1304889,9.599,65.25,
1646078121.3310232,9.599,65.75,
1646078121.5315602,9.599,65.0,
1646078121.732093,9.599,65.25,
1646078121.932635,9.714,65.5,
1646078122.1331694,9.714,65.75,
1646078122.333619,9.714,65.5,
1646078122.5339239,9.714,65.0,
1646078122.7343402,9.714,65.0,
1646078122.9348595,9.714,65.5,
1646078123.1353016,9.504,65.75,
1646078123.3356192,9.504,66.0,
1646078123.5359402,9.504,66.25,
1646078123.7363634,9.504,65.75,
1646078123.9368913,9.798,65.0,
1646078124.1373246,9.798,65.25,
1646078124.337757,9.798,65.5,
1646078124.5382056,9.798,65.75,
1646078124.738534,9.527,65.5,
1646078124.9388232,9.527,64.25,
1646078125.1393642,9.527,64.75,
1646078125.340157,9.527,65.5,
1646078125.5406036,9.527,65.5,
1646078125.741041,9.527,65.75,
1646078125.941577,9.527,65.75,
1646078126.1420927,9.527,65.25,
1646078126.342808,9.527,64.75,
1646078126.543342,10.019,65.5,
1646078126.7437909,9.592,65.5,
1646078126.9442825,9.592,65.25,
1646078127.145025,9.592,65.0,
1646078127.3456426,9.592,65.5,
1646078127.5461602,9.592,64.75,
1646078127.7466984,9.592,65.5,
1646078127.9471622,9.233,65.5,
1646078128.1477103,9.233,65.75,
1646078128.3482466,9.233,65.5,
1646078128.5487564,9.233,65.75,
1646078128.7492707,9.233,65.75,
1646078128.949804,9.233,65.75,
1646078129.1503537,9.619,65.5,
1646078129.350877,9.619,65.75,
1646078129.5514133,9.619,65.75,
1646078129.7519639,9.619,65.75,
1646078129.9524882,9.848,65.75,
1646078130.1530144,9.848,65.75,
1646078130.353537,9.848,65.75,
1646078130.5540574,9.848,64.25,
1646078130.7547386,9.848,64.75,
1646078130.9552605,9.848,64.5,
1646078131.1557949,9.378,65.5,
1646078131.356321,9.378,65.75,
1646078131.5568771,9.378,65.0,
1646078131.7574081,9.378,65.75,
1646078131.9579449,9.943,66.0,
1646078132.1584785,9.943,66.0,
1646078132.359002,9.943,66.25,
1646078132.5596898,9.943,66.5,
1646078132.7602193,9.943,66.75,
1646078132.9607441,9.943,66.75,
1646078133.161272,9.718,66.0,
1646078133.3618057,9.718,66.0,
1646078133.5623405,9.718,66.0,
1646078133.762861,9.718,65.75,
1646078133.963378,9.744,65.75,
1646078134.1639073,9.744,65.25,
1646078134.3644671,9.744,65.75,
1646078134.5649972,9.744,66.0,
1646078134.76553,9.744,65.5,
1646078134.9660773,9.744,65.5,
1646078135.166704,9.744,66.0,
1646078135.3672264,9.657,66.5,
1646078135.5678003,9.657,66.5,
1646078135.7681334,9.657,66.0,
1646078135.968485,9.848,66.5,
1646078136.1689162,9.848,66.25,
1646078136.3694541,9.848,65.75,
1646078136.569968,9.848,66.0,
1646078136.7704248,9.848,65.75,
1646078136.970827,9.493,66.0,
1646078137.1713486,9.493,65.75,
1646078137.3718839,9.493,65.0,
1646078137.5723498,9.493,65.75,
1646078137.772788,9.493,65.75,
1646078137.9733117,9.542,65.75,
1646078138.173893,9.542,65.75,
1646078138.3744214,9.542,66.25,
1646078138.5748405,9.542,66.75,
1646078138.7751346,9.542,66.5,
1646078138.9754605,9.542,66.5,
1646078139.1757479,9.542,66.25,
1646078139.3760803,9.542,66.25,
1646078139.5765,9.542,66.5,
1646078139.7769992,9.542,66.25,
1646078139.9775393,9.542,66.0,
1646078140.1780574,9.542,65.75,
1646078140.3786929,9.542,65.75,
1646078140.5792007,9.542,65.75,
1646078140.7797058,9.187,64.75,
1646078140.9802308,9.187,65.25,
1646078141.1807506,9.187,66.0,
1646078141.3812745,9.187,66.25,
1646078141.5818117,9.187,65.75,
1646078141.7823477,9.187,65.75,
1646078141.9828768,9.187,66.0,
1646078142.1837769,9.187,65.25,
1646078142.3842726,9.779,65.25,
1646078142.5848048,9.779,65.75,
1646078142.7853599,9.561,65.5,
1646078142.9858835,9.561,66.0,
1646078143.1863434,9.561,66.0,
1646078143.3868184,9.561,66.25,
1646078143.5873444,9.561,66.75,
1646078143.787881,9.561,66.75,
1646078143.9884212,9.897,66.0,
1646078144.1888494,9.897,66.0,
1646078144.3891602,9.897,65.75,
1646078144.5894809,9.897,65.75,
1646078144.7898927,9.512,66.25,
1646078144.9904244,9.512,66.5,
1646078145.1909678,9.512,66.75,
1646078145.392217,9.512,65.75,
1646078145.5926619,9.512,66.5,
1646078145.7931771,9.512,66.75,
1646078145.9936993,9.752,66.25,
1646078146.194245,9.752,66.5,
1646078146.3947814,9.752,66.5,
1646078146.5953205,9.752,65.75,
1646078146.7958791,9.752,65.75,
1646078146.9964035,9.752,66.0,
1646078147.1969528,9.466,65.5,
1646078147.3974686,9.466,65.25,
1646078147.5980027,9.466,65.75,
1646078147.798526,9.466,65.5,
1646078147.9989448,9.466,65.75,
1646078148.1992693,9.466,65.75,
1646078148.3996994,9.466,65.75,
1646078148.6002457,9.466,65.75,
1646078148.800676,9.466,65.5,
1646078149.0009727,9.466,65.0,
1646078149.2013955,9.466,65.5,
1646078149.4019315,9.466,65.5,
1646078149.6023614,9.466,64.75,
1646078149.8029213,9.466,66.0,
1646078150.003474,9.466,66.75,
1646078150.2040157,9.386,65.75,
1646078150.404556,9.386,65.75,
1646078150.6050835,9.386,65.25,
1646078150.805609,9.237,66.0,
1646078151.0060616,9.237,65.5,
1646078151.2064817,9.237,66.0,
1646078151.4070148,9.237,65.5,
1646078151.6074476,9.237,65.25,
1646078151.807773,9.237,65.5,
1646078152.0081146,9.237,66.25,
1646078152.2084208,9.767,65.75,
1646078152.4088638,9.767,66.25,
1646078152.6094615,9.767,66.25,
1646078152.810001,9.817,65.75,
1646078153.0119429,9.817,66.25,
1646078153.2123742,9.817,65.75,
1646078153.412824,9.817,66.0,
1646078153.6131492,9.817,64.5,
1646078153.8134794,9.817,65.75,
1646078154.0138016,9.523,65.75,
1646078154.2142231,9.523,66.0,
1646078154.4147804,9.523,64.75,
1646078154.6153095,9.523,64.25,
1646078154.815764,9.359,65.25,
1646078155.016078,9.359,66.0,
1646078155.216504,9.359,66.0,
1646078155.4170268,9.359,66.75,
1646078155.6174655,9.359,66.0,
1646078155.8178833,9.359,66.5,
1646078156.0183868,9.359,66.5,
1646078156.2188964,9.817,66.5,
1646078156.4194295,9.817,66.5,
1646078156.6199918,9.817,66.25,
1646078156.8204525,9.638,65.5,
1646078157.0208957,9.638,66.5,
1646078157.2214305,9.638,66.25,
1646078157.4219513,9.638,66.5,
1646078157.6224728,9.638,66.25,
1646078157.8229895,9.557,65.25,
1646078158.023519,9.557,65.25,
1646078158.2240722,9.557,65.25,
1646078158.4246142,9.557,65.75,
1646078158.6251392,9.557,66.0,
1646078158.8256783,9.775,65.75,
1646078159.0261893,9.775,66.5,
1646078159.2267468,9.775,66.25,
1646078159.4272554,9.775,65.75,
1646078159.6277995,9.775,66.5,
1646078159.8283439,9.672,66.75,
1646078160.0288794,9.672,66.25,
1646078160.2294338,9.672,66.25,
1646078160.4299927,9.672,66.5,
1646078160.6305523,9.672,66.0,
1646078160.831048,9.672,65.75,
1646078161.03156,9.779,65.5,
1646078161.232085,9.779,65.75,
1646078161.4326203,9.779,65.75,
1646078161.633174,9.779,66.0,
1646078161.8337224,9.233,65.75,
1646078162.034257,9.233,65.75,
1646078162.234815,9.233,65.75,
1646078162.435255,9.233,66.0,
1646078162.6356702,9.233,66.0,
1646078162.8362103,9.76,66.5,
1646078163.0367525,9.76,66.0,
1646078163.2372105,9.76,65.5,
1646078163.43764,9.76,66.5,
1646078163.6381814,9.76,66.75,
1646078163.83876,9.489,66.75,
1646078164.0392787,9.489,66.75,
1646078164.2398002,9.489,66.75,
1646078164.4403322,9.489,66.5,
1646078164.6408844,9.489,65.75,
1646078164.8414357,9.512,65.5,
1646078165.041974,9.512,66.75,
1646078165.2423887,9.512,66.25,
1646078165.4426875,9.512,66.0,
1646078165.643021,9.512,66.25,
1646078165.843341,9.512,66.0,
1646078166.0437841,9.523,66.0,
1646078166.2443702,9.523,66.0,
1646078166.4448838,9.523,65.75,
1646078166.6453865,9.523,65.5,
1646078166.8458285,9.699,66.5,
1646078167.0463328,9.699,67.0,
1646078167.2468758,9.699,66.75,
1646078167.4473786,9.699,66.5,
1646078167.6479151,9.699,66.5,
1646078167.8484418,9.699,66.5,
1646078168.048967,9.683,66.5,
1646078168.2495027,9.683,66.75,
1646078168.450017,9.683,66.25,
1646078168.6505558,9.683,65.75,
1646078168.8511088,9.683,65.75,
1646078169.0516536,9.668,65.5,
1646078169.2521913,9.668,66.75,
1646078169.4526455,9.668,66.5,
1646078169.653064,9.668,66.75,
1646078169.8536086,9.996,66.75,
1646078170.054154,9.996,66.75,
1646078170.2548163,9.996,66.75,
1646078170.4553406,9.996,66.5,
1646078170.6558723,9.996,66.25,
1646078170.8564062,9.996,66.75,
1646078171.0569274,9.809,66.25,
1646078171.2574506,9.809,66.75,
1646078171.4579225,9.809,66.25,
1646078171.6582236,9.809,66.25,
1646078171.858779,9.557,66.0,
1646078172.0592952,9.557,65.5,
1646078172.2598271,9.557,66.0,
1646078172.4602911,9.557,65.75,
1646078172.6607084,9.557,66.75,
1646078172.8611262,9.722,66.25,
1646078173.0615487,9.722,66.75,
1646078173.261993,9.722,66.5,
1646078173.4623687,9.722,66.25,
1646078173.6627147,9.722,66.25,
1646078173.8631232,9.722,66.5,
1646078174.0635762,9.706,66.5,
1646078174.2639985,9.706,66.25,
1646078174.4645512,9.706,66.0,
1646078174.665081,9.706,66.0,
1646078174.8656094,9.836,65.75,
1646078175.0661414,9.836,66.25,
1646078175.2668033,9.836,66.0,
1646078175.4673324,9.836,66.25,
1646078175.66801,9.836,66.5,
1646078175.868494,9.836,66.75,
1646078176.0688121,9.836,66.75,
1646078176.2692354,9.836,67.0,
1646078176.4697037,9.836,66.75,
1646078176.6700382,9.836,65.75,
1646078176.870457,9.328,66.0,
1646078177.0709808,9.328,66.25,
1646078177.2715185,9.328,66.25,
1646078177.472047,9.328,66.5,
1646078177.672601,9.328,66.5,
1646078177.873146,9.565,66.0,
1646078178.0737457,9.565,66.25,
1646078178.2740724,9.565,66.5,
1646078178.4744992,9.565,66.75,
1646078178.6750064,9.565,67.0,
1646078178.8755226,9.565,66.25,
1646078179.0761719,9.565,66.75,
1646078179.2767084,9.939,66.75,
1646078179.4772427,9.939,66.5,
1646078179.6777587,9.939,66.25,
1646078179.878303,9.596,66.25,
1646078180.0788426,9.596,66.5,
1646078180.2793643,9.596,67.0,
1646078180.479893,9.596,66.25,
1646078180.680352,9.596,66.5,
1646078180.8807676,9.882,65.75,
1646078181.081291,9.882,66.5,
1646078181.281802,9.882,66.25,
1646078181.482335,9.882,66.5,
1646078181.6828532,9.882,66.5,
1646078181.8833594,9.882,66.75,
1646078182.0838978,9.653,66.75,
1646078182.2844243,9.653,66.75,
1646078182.4849246,9.653,65.75,
1646078182.6852329,9.653,66.25,
1646078182.8855824,9.79,66.75,
1646078183.0860212,9.79,66.75,
1646078183.2866802,9.79,66.5,
1646078183.487118,9.79,66.5,
1646078183.6874316,9.79,66.75,
1646078183.8878586,9.599,66.5,
1646078184.0883956,9.599,67.25,
1646078184.2889185,9.599,66.75,
1646078184.4893684,9.599,67.0,
1646078184.6897702,9.599,66.75,
1646078184.8903134,9.943,66.75,
1646078185.0908496,9.943,64.0,
1646078185.2915301,9.943,65.75,
1646078185.492049,9.943,66.75,
1646078185.6926088,9.943,66.75,
1646078185.8931563,9.943,66.75,
1646078186.0936947,10.042,66.75,
1646078186.294228,10.042,65.75,
1646078186.4947817,10.042,66.25,
1646078186.6953738,10.042,66.25,
1646078186.8959126,8.966,66.5,
1646078187.0964572,8.966,66.5,
1646078187.2969732,8.966,65.75,
1646078187.4975135,8.966,66.25,
1646078187.698058,8.966,66.25,
