time_stamp, total_power, cpu_temp,
1646075579.3274539,6.37,47.236,
1646075579.527733,6.401,47.236,
1646075579.728014,6.401,47.236,
1646075579.9282947,6.401,47.774,
1646075580.1285803,6.401,47.236,
1646075580.3288918,6.401,47.236,
1646075580.5291798,6.439,47.236,
1646075580.729347,6.439,47.236,
1646075580.9296162,6.439,47.236,
1646075581.1299007,6.439,47.774,
1646075581.3301744,6.439,48.312,
1646075581.53045,6.439,47.236,
1646075581.7307303,6.138,47.774,
1646075581.9310164,6.138,47.774,
1646075582.1313298,6.138,47.236,
1646075582.3316414,6.138,47.236,
1646075582.5319211,6.138,47.774,
1646075582.7322402,6.359,47.774,
1646075582.9325244,6.359,47.236,
1646075583.132812,6.359,47.774,
1646075583.3331177,6.359,48.312,
1646075583.5334003,6.405,47.236,
1646075583.7337024,6.405,47.774,
1646075583.9340131,6.405,47.774,
1646075584.1343157,6.405,47.774,
1646075584.3345962,6.405,47.774,
1646075584.5348988,6.405,47.774,
1646075584.735178,6.378,47.774,
1646075584.9354916,6.378,47.774,
1646075585.1357641,6.378,47.774,
1646075585.336069,6.378,48.312,
1646075585.53637,6.401,48.312,
1646075585.7366722,6.401,48.312,
1646075585.9369528,6.401,48.312,
1646075586.1372411,6.401,48.312,
1646075586.3375385,6.401,47.774,
1646075586.5378284,6.321,48.312,
1646075586.738116,6.321,48.312,
1646075586.9383981,6.321,47.774,
1646075587.1386929,6.321,48.312,
1646075587.3390064,6.321,48.312,
1646075587.539337,6.378,48.312,
1646075587.7396324,6.378,48.312,
1646075587.939935,6.378,48.312,
1646075588.1402438,6.378,48.312,
1646075588.3405297,6.378,48.312,
1646075588.540807,6.378,48.312,
1646075588.7411125,6.428,48.312,
1646075588.941411,6.428,48.312,
1646075589.141691,6.428,48.312,
1646075589.3419924,6.428,48.312,
1646075589.5422802,6.428,48.312,
1646075589.7425954,6.439,47.774,
1646075589.9428966,6.439,48.312,
1646075590.1431715,6.439,48.312,
1646075590.3434715,6.439,48.312,
1646075590.5437717,6.439,48.312,
1646075590.7440827,6.439,48.312,
1646075590.944368,6.439,47.774,
1646075591.1446512,6.439,48.312,
1646075591.344948,6.439,48.312,
1646075591.5452514,6.439,48.312,
1646075591.7455337,6.439,48.312,
1646075591.945821,6.439,47.774,
1646075592.146123,6.439,48.85,
1646075592.3464246,6.439,48.312,
1646075592.5467331,6.439,48.85,
1646075592.7471104,6.439,48.312,
1646075592.9474127,6.439,48.85,
1646075593.1477158,6.439,48.85,
1646075593.3480027,6.439,49.388,
1646075593.5482812,6.397,48.312,
1646075593.7485797,6.397,48.312,
1646075593.9488895,6.397,48.312,
1646075594.149185,6.397,48.85,
1646075594.3493319,6.397,49.388,
1646075594.5496058,6.397,48.312,
1646075594.7498734,6.397,48.312,
1646075594.9501748,6.397,48.312,
1646075595.1504426,6.397,49.388,
1646075595.3507202,6.397,48.312,
1646075595.5509925,6.397,48.312,
1646075595.7513058,6.397,49.388,
1646075595.951615,6.397,48.312,
1646075596.1519256,6.397,48.312,
1646075596.3522289,6.397,48.85,
1646075596.5525296,6.397,48.312,
1646075596.7528465,6.443,49.388,
1646075596.95313,6.443,48.85,
1646075597.1534114,6.443,49.388,
1646075597.353708,6.443,48.85,
1646075597.5540059,6.443,49.388,
1646075597.7543244,6.443,48.312,
1646075597.954606,6.443,49.388,
1646075598.1549025,6.443,49.388,
1646075598.3551934,6.443,49.388,
1646075598.5554786,6.405,48.312,
1646075598.755795,6.405,48.312,
1646075598.956093,6.405,49.388,
1646075599.156375,6.405,49.388,
1646075599.356673,6.405,49.388,
1646075599.5569892,6.405,48.312,
1646075599.7573044,6.405,48.312,
1646075599.9576082,6.405,49.388,
1646075600.1579208,6.405,48.85,
1646075600.3582036,6.405,48.85,
1646075600.5584972,6.405,49.388,
1646075600.7587895,6.405,49.388,
1646075600.9590702,6.405,48.85,
1646075601.1593509,6.405,49.388,
1646075601.3596199,6.367,48.85,
1646075601.5598853,6.367,48.85,
1646075601.7601714,6.378,48.85,
1646075601.9604812,6.378,49.388,
1646075602.1607666,6.378,49.388,
1646075602.3610787,6.378,49.388,
1646075602.561401,6.336,49.388,
1646075602.7616866,6.336,49.388,
1646075602.9619942,6.336,49.388,
1646075603.162283,6.336,48.85,
1646075603.3625822,6.336,48.85,
1646075603.562877,5.931,49.388,
1646075603.7631562,5.931,48.312,
1646075603.9634647,5.931,49.388,
1646075604.1637719,5.931,48.312,
1646075604.364084,5.931,48.312,
1646075604.564379,5.931,48.85,
1646075604.7646902,6.019,48.85,
1646075604.9649985,6.019,47.774,
1646075605.1652927,6.019,48.312,
1646075605.3656063,6.019,48.312,
1646075605.5659118,6.0,48.85,
1646075605.7662182,6.0,48.312,
1646075605.9665387,6.0,48.312,
1646075606.1668715,6.0,48.312,
1646075606.367196,6.0,48.85,
1646075606.5674977,5.962,48.312,
1646075606.7678094,5.962,48.312,
1646075606.96811,5.962,48.312,
1646075607.1683898,5.962,48.312,
1646075607.3687184,5.962,48.312,
1646075607.5690255,6.004,48.85,
1646075607.769336,6.004,48.85,
1646075607.9696176,6.004,48.312,
1646075608.1699064,6.004,48.85,
1646075608.3701832,6.004,48.312,
1646075608.5704591,5.954,48.312,
1646075608.7707512,5.954,48.312,
1646075608.971037,5.954,48.312,
1646075609.171319,5.954,48.312,
1646075609.3716397,5.954,48.312,
1646075609.5719273,5.947,48.312,
1646075609.7722235,5.947,47.774,
1646075609.9725132,5.947,48.312,
1646075610.1728187,5.947,48.312,
1646075610.3731174,5.947,48.312,
1646075610.5734477,6.031,48.312,
1646075610.7737489,6.031,48.312,
1646075610.9740686,6.031,48.312,
1646075611.1743867,6.031,48.312,
1646075611.374676,6.031,48.312,
1646075611.5749614,5.931,47.774,
1646075611.775265,5.931,48.85,
1646075611.9755456,5.931,48.312,
1646075612.1758294,5.931,48.312,
1646075612.3761597,5.931,48.312,
1646075612.5764494,5.985,48.312,
1646075612.7767363,5.985,47.774,
1646075612.977036,5.985,48.312,
1646075613.1773279,5.985,48.312,
1646075613.377624,6.054,48.312,
1646075613.5779436,6.054,48.312,
1646075613.7782495,6.054,48.312,
1646075613.9785347,6.054,48.312,
1646075614.1788335,6.054,48.312,
1646075614.3791277,5.992,48.312,
1646075614.5794082,5.992,48.312,
1646075614.7796817,5.992,48.312,
1646075614.9799697,5.992,48.312,
1646075615.1802716,5.992,48.312,
1646075615.380548,5.97,47.774,
1646075615.580841,5.97,48.312,
1646075615.781138,5.97,48.312,
1646075615.9814441,5.97,48.312,
1646075616.181797,5.97,48.312,
1646075616.38208,5.97,48.312,
1646075616.5823667,5.981,48.312,
1646075616.782656,5.981,48.85,
1646075616.9829557,5.981,48.312,
1646075617.1832654,5.981,48.312,
1646075617.3835676,6.015,48.85,
1646075617.5838556,6.015,48.312,
1646075617.7841387,6.015,48.312,
1646075617.984422,6.015,48.312,
1646075618.184713,6.015,48.312,
1646075618.3850043,5.954,48.312,
1646075618.585298,5.954,48.85,
1646075618.7856135,5.954,48.312,
1646075618.9859142,5.954,47.774,
1646075619.186202,5.954,48.312,
1646075619.386482,5.943,48.312,
1646075619.5867784,5.943,48.312,
1646075619.7871134,5.943,47.774,
1646075619.9874117,5.943,48.312,
1646075620.1877162,5.943,49.388,
1646075620.3880136,6.0,48.312,
1646075620.5883508,6.0,48.85,
1646075620.7886517,6.0,48.312,
1646075620.988947,6.0,48.85,
1646075621.1892679,6.0,48.312,
1646075621.3895664,6.0,48.312,
1646075621.589863,6.0,48.312,
1646075621.790134,6.0,48.312,
1646075621.9904172,6.0,48.312,
1646075622.1907017,6.0,48.312,
1646075622.391006,5.989,48.312,
1646075622.5913062,5.989,48.312,
1646075622.7915962,5.989,48.312,
1646075622.9918978,5.989,48.312,
1646075623.192212,5.989,48.312,
1646075623.3925102,5.977,48.312,
1646075623.5928063,5.977,48.312,
1646075623.7930918,5.977,48.85,
1646075623.9934013,5.977,48.312,
1646075624.193701,5.977,48.312,
1646075624.394024,5.977,48.312,
1646075624.5943413,6.004,48.312,
1646075624.7946584,6.004,48.312,
1646075624.9949858,6.004,48.312,
1646075625.1952703,6.004,48.312,
1646075625.3955493,5.931,48.312,
1646075625.5958388,5.931,48.312,
1646075625.7961352,5.931,48.312,
1646075625.9964347,5.931,48.312,
1646075626.196748,5.931,48.312,
1646075626.397033,5.981,48.312,
1646075626.5973597,5.981,48.312,
1646075626.7976482,5.981,48.85,
1646075626.997949,5.981,48.312,
1646075627.1982517,5.981,48.312,
1646075627.398562,5.981,48.312,
1646075627.5988576,6.027,48.312,
1646075627.7991762,6.027,48.312,
1646075627.9993465,6.027,48.312,
1646075628.1996155,6.027,48.312,
1646075628.3998916,6.027,48.312,
1646075628.6001654,6.027,48.312,
1646075628.8004534,6.027,48.85,
1646075629.000754,6.027,48.85,
1646075629.2010376,6.027,48.85,
1646075629.4013426,6.027,48.85,
1646075629.6016495,6.027,48.85,
1646075629.8019702,6.027,48.85,
1646075630.0022705,6.386,48.85,
1646075630.2025805,6.386,49.388,
1646075630.4028695,6.386,49.388,
1646075630.6031551,6.416,49.388,
1646075630.8034706,6.416,48.85,
1646075631.0037432,6.416,49.388,
1646075631.2040346,6.416,48.85,
1646075631.40433,6.401,49.388,
1646075631.6046267,6.401,49.388,
1646075631.8049417,6.401,49.388,
1646075632.0052571,6.401,48.85,
1646075632.2055469,6.401,49.388,
1646075632.405844,6.382,48.85,
1646075632.6061327,6.382,49.388,
1646075632.806448,6.382,49.388,
1646075633.0067472,6.382,49.388,
1646075633.2070434,6.382,49.388,
1646075633.4073572,6.428,49.388,
1646075633.6076689,6.428,49.388,
1646075633.8079777,6.428,49.388,
1646075634.0082932,6.428,49.388,
1646075634.208617,6.428,49.388,
1646075634.4089336,6.428,49.388,
1646075634.6092927,6.428,49.388,
1646075634.809596,6.428,49.388,
1646075635.0098915,6.428,49.388,
1646075635.2101743,6.428,49.926,
1646075635.4104564,6.428,49.388,
1646075635.6107516,6.428,49.388,
1646075635.8110583,6.428,49.388,
1646075636.0113459,6.428,49.926,
1646075636.2116315,6.428,49.388,
1646075636.4119444,6.428,49.926,
1646075636.612258,6.428,49.388,
1646075636.8125696,6.428,49.388,
1646075637.0128958,6.428,49.926,
1646075637.2132213,6.428,49.388,
1646075637.4135027,6.428,49.926,
1646075637.6137993,6.428,49.388,
1646075637.8141043,6.428,49.388,
1646075638.0143905,6.428,49.926,
1646075638.2146785,6.428,49.388,
1646075638.4150224,6.447,49.388,
1646075638.615325,6.447,49.388,
1646075638.8156097,6.447,49.388,
1646075639.0159113,6.447,49.926,
1646075639.2162273,6.447,49.926,
1646075639.4165492,6.447,49.926,
1646075639.6168509,6.447,49.388,
1646075639.817187,6.424,49.388,
1646075640.0174854,6.424,49.388,
1646075640.2178154,6.424,49.388,
1646075640.4181018,6.439,49.388,
1646075640.6183994,6.439,49.388,
1646075640.8187113,6.439,49.388,
1646075641.0189848,6.439,49.388,
1646075641.2193408,6.439,49.926,
