time_stamp, total_power, cpu_temp,
1646072721.6054547,6.573,51.002,
1646072721.8057547,6.573,51.54,
1646072722.006059,6.573,51.54,
1646072722.2063704,6.573,51.54,
1646072722.4066942,6.657,51.54,
1646072722.6070144,6.657,51.54,
1646072722.807348,6.657,51.54,
1646072723.0076597,6.657,50.464,
1646072723.2079487,6.657,50.464,
1646072723.408238,6.015,51.54,
1646072723.6085296,6.015,50.464,
1646072723.8088138,6.015,50.464,
1646072724.0091069,6.015,50.464,
1646072724.2092938,6.015,50.464,
1646072724.4095912,6.038,50.464,
1646072724.609902,6.038,50.464,
1646072724.8102071,6.038,49.926,
1646072725.0104873,6.038,50.464,
1646072725.210793,6.038,50.464,
1646072725.4111025,6.038,49.388,
1646072725.6114216,5.954,49.388,
1646072725.8117182,5.954,49.926,
1646072726.0120313,5.954,49.388,
1646072726.212357,5.954,49.388,
1646072726.4126542,5.802,49.926,
1646072726.612965,5.802,49.388,
1646072726.8132534,5.802,49.388,
1646072727.013552,5.802,49.388,
1646072727.213874,5.802,49.926,
1646072727.4141939,5.802,49.926,
1646072727.6144903,5.626,49.926,
1646072727.8147833,5.626,49.926,
1646072728.0150692,5.626,49.388,
1646072728.2153795,5.626,49.388,
1646072728.4156897,6.069,49.388,
1646072728.6159656,6.069,49.388,
1646072728.816266,6.069,49.388,
1646072729.0165634,6.069,49.926,
1646072729.2168472,6.069,49.388,
1646072729.4171348,5.928,49.388,
1646072729.6174247,5.928,49.388,
1646072729.8177502,5.928,49.388,
1646072730.0180438,5.928,49.388,
1646072730.2183259,5.928,49.926,
1646072730.4186165,5.809,49.388,
1646072730.6189141,5.809,49.388,
1646072730.8192708,5.809,49.926,
1646072731.019561,5.809,49.388,
1646072731.2198558,5.809,49.388,
1646072731.4201357,5.725,49.388,
1646072731.6204169,5.725,49.388,
1646072731.8207371,5.725,49.388,
1646072732.0210233,5.725,49.388,
1646072732.2213333,5.725,49.388,
1646072732.4216528,5.66,49.926,
1646072732.6219802,5.66,49.926,
1646072732.8223,5.66,49.388,
1646072733.0226152,5.66,49.388,
1646072733.2229233,5.66,49.388,
1646072733.4232101,5.729,49.388,
1646072733.6235244,5.729,49.388,
1646072733.8238444,5.729,49.926,
1646072734.024159,5.729,49.388,
1646072734.2244706,5.729,49.388,
1646072734.4247596,5.966,49.388,
1646072734.6250808,5.966,49.926,
1646072734.8254368,5.966,49.388,
1646072735.0258238,5.966,49.388,
1646072735.2261126,5.966,49.388,
1646072735.4264336,5.832,49.388,
1646072735.626743,5.832,49.388,
1646072735.8270469,5.832,49.926,
1646072736.0273576,5.832,49.388,
1646072736.2277317,5.832,49.388,
1646072736.4280758,5.63,49.388,
1646072736.6283598,5.63,49.388,
1646072736.8287175,5.63,49.388,
1646072737.0290122,5.63,48.312,
1646072737.2293239,5.63,49.388,
1646072737.4296138,5.744,49.388,
1646072737.6299043,5.744,49.388,
1646072737.8301835,5.744,49.388,
1646072738.0305505,5.744,49.388,
1646072738.2308433,5.744,49.388,
1646072738.4311643,5.943,49.388,
1646072738.6314514,5.943,49.388,
1646072738.83176,5.943,49.388,
1646072739.0320835,5.943,49.388,
1646072739.2323854,5.943,48.85,
1646072739.4326868,5.912,49.388,
1646072739.6330082,5.912,49.388,
1646072739.8332984,5.912,49.388,
1646072740.0336168,5.912,49.388,
1646072740.2339103,5.912,49.388,
1646072740.4342217,6.073,49.388,
1646072740.6345527,6.073,49.388,
1646072740.8348463,6.073,48.312,
1646072741.035147,6.073,49.388,
1646072741.2354693,6.073,49.926,
1646072741.4357765,6.084,49.388,
1646072741.636089,6.084,49.388,
1646072741.8364124,6.084,49.388,
1646072742.0367165,6.084,48.85,
1646072742.237027,6.084,49.926,
1646072742.4373386,5.771,49.388,
1646072742.6376264,5.771,49.388,
1646072742.8379376,5.771,48.85,
1646072743.0382452,5.771,49.388,
1646072743.2385285,5.771,49.388,
1646072743.4388196,5.714,49.388,
1646072743.639103,5.714,49.388,
1646072743.8394847,5.714,49.388,
1646072744.0397818,5.714,49.388,
1646072744.2400594,5.714,49.388,
1646072744.440379,5.714,49.388,
1646072744.6406674,5.68,49.388,
1646072744.8409867,5.68,49.388,
1646072745.041273,5.68,49.388,
1646072745.2416742,5.68,49.388,
1646072745.44199,5.97,49.388,
1646072745.642296,5.97,49.388,
1646072745.8426611,5.97,49.388,
1646072746.0429876,5.97,49.388,
1646072746.2432978,5.97,49.388,
1646072746.4436877,5.97,49.388,
1646072746.6440086,5.97,48.85,
1646072746.8443184,5.97,49.388,
1646072747.0446124,5.97,49.388,
1646072747.2449207,5.97,49.388,
1646072747.4452841,5.97,49.388,
1646072747.6456037,5.97,49.388,
1646072747.8459115,5.97,49.388,
1646072748.0462058,5.97,49.388,
1646072748.2465217,5.97,48.312,
1646072748.4468498,5.97,49.388,
1646072748.6471636,5.97,49.388,
1646072748.847465,5.97,49.388,
1646072749.047803,5.97,49.388,
1646072749.2481086,5.97,49.388,
1646072749.4483905,5.97,49.388,
1646072749.6487153,5.97,49.388,
1646072749.849021,5.97,49.388,
1646072750.0493436,5.97,49.388,
1646072750.2496467,5.97,49.388,
1646072750.4499261,5.97,49.388,
1646072750.6501982,6.034,48.312,
1646072750.8505003,6.034,48.312,
1646072751.0507927,6.034,49.388,
1646072751.2510967,6.034,48.85,
1646072751.45142,6.034,48.85,
1646072751.651707,6.034,49.388,
1646072751.8519855,5.992,49.388,
1646072752.0523303,5.992,49.388,
1646072752.252636,5.992,49.388,
1646072752.4530025,6.076,49.388,
1646072752.6533399,6.076,48.85,
1646072752.853631,6.076,49.388,
1646072753.0539098,6.076,49.388,
1646072753.254201,6.076,49.388,
1646072753.4545076,5.939,49.388,
1646072753.6548138,5.939,49.388,
1646072753.8551133,5.939,49.388,
1646072754.0554142,5.939,49.388,
1646072754.2557464,5.939,48.85,
1646072754.4560802,6.042,49.388,
1646072754.656392,6.042,48.85,
1646072754.8567085,6.042,49.388,
1646072755.057031,6.042,48.85,
1646072755.2573454,6.042,49.388,
1646072755.4576626,6.729,49.388,
1646072755.6579854,6.729,49.388,
1646072755.8583145,6.729,49.388,
1646072756.0586371,6.729,49.388,
1646072756.2589755,6.729,49.926,
1646072756.4593475,6.729,49.388,
1646072756.6596527,6.729,49.926,
1646072756.8599756,6.729,49.926,
1646072757.0602915,6.729,50.464,
1646072757.260609,6.729,50.464,
1646072757.460949,6.729,50.464,
1646072757.6612647,6.729,50.464,
1646072757.8615854,6.779,49.926,
1646072758.0618775,6.779,50.464,
1646072758.2621944,6.779,50.464,
1646072758.46253,6.867,49.926,
1646072758.6628435,6.867,50.464,
1646072758.8631718,6.867,50.464,
1646072759.0634642,6.867,51.002,
1646072759.263764,6.867,50.464,
1646072759.4641385,6.779,51.002,
1646072759.6644444,6.779,50.464,
1646072759.8647573,6.779,51.002,
1646072760.0650873,6.779,50.464,
1646072760.26543,6.779,51.002,
1646072760.46575,6.851,51.002,
1646072760.6660876,6.851,51.002,
1646072760.8663933,6.851,51.54,
1646072761.0667834,6.851,51.002,
1646072761.2670922,6.851,50.464,
1646072761.4674165,6.618,51.54,
1646072761.6677318,6.618,51.54,
1646072761.8680568,6.618,51.002,
1646072762.0683637,6.618,51.54,
1646072762.2686913,6.618,51.54,
1646072762.4690137,6.76,50.464,
1646072762.6693597,6.76,51.54,
1646072762.8696465,6.76,51.54,
1646072763.0699582,6.76,50.464,
1646072763.2702837,6.76,51.002,
1646072763.4705977,6.809,51.54,
1646072763.6709187,6.809,51.54,
1646072763.871247,6.809,51.54,
1646072764.0715573,6.809,51.54,
1646072764.2718823,6.809,51.54,
1646072764.4722075,6.809,51.54,
1646072764.6725073,6.847,51.002,
1646072764.8728318,6.847,51.54,
1646072765.0731592,6.847,51.54,
1646072765.2735093,6.847,51.54,
1646072765.4738014,6.909,51.54,
1646072765.674135,6.909,51.54,
1646072765.8744586,6.909,51.54,
1646072766.0747797,6.909,51.54,
1646072766.275127,6.909,51.002,
1646072766.4754817,6.714,51.54,
1646072766.6758099,6.714,52.078,
1646072766.8761463,6.714,51.54,
1646072767.0764868,6.714,51.54,
1646072767.2768111,6.714,51.54,
1646072767.4771526,6.714,52.078,
1646072767.677474,6.714,51.54,
1646072767.877808,6.714,51.54,
1646072768.078145,6.714,51.54,
1646072768.2784734,6.714,52.078,
1646072768.4788144,6.714,52.078,
1646072768.6791396,6.714,51.54,
1646072768.8793523,6.714,51.54,
1646072769.079652,6.714,51.54,
1646072769.2799685,6.714,51.54,
1646072769.4802697,6.714,51.54,
1646072769.6805947,6.714,51.54,
1646072769.880922,6.714,52.078,
1646072770.0812426,6.714,51.54,
1646072770.2815683,6.714,52.078,
1646072770.4819026,6.714,51.54,
1646072770.6822195,6.714,51.54,
1646072770.8827116,6.714,51.54,
1646072771.083037,6.714,52.078,
1646072771.2833524,6.714,52.078,
1646072771.483681,6.813,52.078,
1646072771.684005,6.813,52.078,
1646072771.8843222,6.813,51.54,
1646072772.0846558,6.813,52.078,
1646072772.2849686,6.813,51.54,
1646072772.4853137,6.813,52.078,
1646072772.685642,6.813,51.54,
1646072772.886002,6.813,51.54,
1646072773.0863125,6.813,52.616,
1646072773.286652,6.813,51.54,
1646072773.4869883,6.813,52.078,
1646072773.6873217,6.813,52.078,
1646072773.8876526,6.813,52.078,
1646072774.0879607,6.79,52.078,
1646072774.2882986,6.79,52.078,
1646072774.4886255,6.897,52.078,
1646072774.6889696,6.897,51.54,
1646072774.8893495,6.897,52.078,
1646072775.089643,6.897,51.54,
1646072775.289929,6.897,51.54,
1646072775.4902213,6.859,51.54,
1646072775.6905587,6.859,51.54,
1646072775.890877,6.859,52.616,
1646072776.0911925,6.859,52.078,
1646072776.2915125,6.859,51.54,
1646072776.4918234,6.805,51.54,
1646072776.6921537,6.805,52.078,
1646072776.8924582,6.805,52.078,
1646072777.0927842,6.805,52.616,
1646072777.2931068,6.805,52.078,
1646072777.4934258,6.863,51.54,
1646072777.6937518,6.863,52.078,
1646072777.8940604,6.863,52.078,
1646072778.0943966,6.863,52.078,
1646072778.294719,6.863,52.078,
1646072778.4950695,6.748,52.078,
1646072778.6953971,6.748,52.078,
1646072778.8957036,6.748,52.078,
1646072779.0960348,6.748,52.078,
1646072779.2964234,6.748,52.078,
1646072779.496757,6.748,52.616,
1646072779.6970944,6.748,52.078,
1646072779.8975432,6.748,52.078,
1646072780.09788,6.748,51.54,
1646072780.2982128,6.748,52.078,
1646072780.4985309,6.748,52.078,
1646072780.6988642,6.573,51.54,
1646072780.8991718,6.573,52.078,
1646072781.0993454,6.573,52.078,
1646072781.2996275,6.573,52.616,
1646072781.4999256,6.573,52.078,
1646072781.7002382,6.573,52.078,
1646072781.900566,6.573,52.078,
1646072782.1008832,6.573,52.078,
1646072782.301207,6.573,52.078,
1646072782.501521,6.573,51.54,
1646072782.7018425,6.573,51.54,
1646072782.902173,6.573,52.078,
1646072783.102474,6.573,51.54,
1646072783.3028035,6.573,51.54,
1646072783.503128,6.573,51.54,
1646072783.7034535,6.573,51.54,
1646072783.9037817,6.573,51.54,
1646072784.1040936,6.573,51.54,
1646072784.3044212,6.573,51.54,
1646072784.5047455,5.84,51.54,
1646072784.705119,5.84,50.464,
1646072784.9054205,5.84,51.002,
1646072785.105727,5.84,51.002,
1646072785.3060584,5.84,51.002,
1646072785.5063882,5.84,50.464,
1646072785.706677,5.977,50.464,
1646072785.9069998,5.977,49.926,
1646072786.1073236,5.977,50.464,
1646072786.307638,5.977,50.464,
1646072786.5079606,5.882,50.464,
1646072786.7082577,5.882,50.464,
1646072786.9085906,5.882,51.002,
1646072787.108926,5.882,50.464,
1646072787.3092575,5.882,50.464,
1646072787.5095406,5.882,50.464,
1646072787.709853,5.928,50.464,
1646072787.9101815,5.928,50.464,
1646072788.1104887,5.928,50.464,
1646072788.3107777,5.928,50.464,
1646072788.5110672,5.847,50.464,
1646072788.7113564,5.847,49.388,
1646072788.911648,5.847,49.926,
1646072789.1119611,5.847,50.464,
1646072789.3122525,5.847,50.464,
1646072789.5125527,5.714,50.464,
1646072789.7128484,5.714,49.926,
1646072789.9131496,5.714,50.464,
1646072790.1134646,5.714,49.926,
1646072790.313766,5.714,50.464,
1646072790.5140738,5.79,49.926,
1646072790.714363,5.79,50.464,
1646072790.9146652,5.79,49.926,
1646072791.1149862,5.79,49.388,
1646072791.315301,5.79,50.464,
1646072791.5156052,6.057,49.926,
1646072791.7158947,6.057,49.388,
1646072791.9162161,6.057,50.464,
1646072792.1165226,6.057,49.926,
1646072792.316839,6.057,49.926,
1646072792.5172086,5.779,49.388,
1646072792.717528,5.779,49.388,
1646072792.917836,5.779,49.388,
1646072793.118138,5.779,49.388,
1646072793.3184204,5.779,49.926,
1646072793.5187292,5.653,49.926,
1646072793.7190592,5.653,49.388,
1646072793.9193406,5.653,49.926,
1646072794.1196299,5.653,49.388,
1646072794.3199089,5.653,50.464,
1646072794.5201967,5.813,49.926,
1646072794.720527,5.813,49.388,
1646072794.9208174,5.813,49.388,
1646072795.1211035,5.813,49.388,
1646072795.3214073,5.813,49.388,
1646072795.5217247,5.771,49.388,
1646072795.7220173,5.771,49.388,
1646072795.9223144,5.771,49.388,
1646072796.1226137,5.771,49.388,
1646072796.3229396,5.771,49.926,
1646072796.5232592,5.992,49.388,
1646072796.7235682,5.992,49.926,
1646072796.9238682,5.992,49.926,
1646072797.124186,5.992,49.388,
1646072797.3245327,5.992,49.388,
1646072797.5248125,5.989,49.388,
1646072797.725091,5.989,49.926,
1646072797.9254098,5.989,49.388,
1646072798.1256993,5.989,49.388,
1646072798.3260002,5.989,49.926,
1646072798.526304,5.756,49.926,
1646072798.726588,5.756,49.388,
1646072798.9269233,5.756,49.388,
1646072799.1272247,5.756,50.464,
1646072799.3275528,5.756,49.388,
1646072799.5278466,5.909,49.388,
1646072799.728169,5.909,49.388,
1646072799.9284616,5.909,49.926,
1646072800.128778,5.909,49.388,
1646072800.3291402,5.909,49.388,
1646072800.5293367,5.901,49.388,
1646072800.729629,5.901,49.388,
1646072800.9299102,5.901,49.388,
1646072801.1301847,5.901,49.388,
1646072801.3304818,5.901,49.388,
1646072801.5307746,5.794,49.388,
1646072801.731076,5.794,49.926,
1646072801.9313993,5.794,49.388,
1646072802.1316938,5.794,49.388,
1646072802.331983,5.794,49.926,
1646072802.5322828,5.943,49.388,
1646072802.732582,5.943,49.388,
1646072802.9328973,5.943,49.388,
1646072803.1332238,5.943,49.388,
1646072803.3335104,5.943,49.388,
1646072803.5338092,6.034,49.388,
1646072803.7341015,6.034,49.388,
1646072803.9344249,6.034,49.388,
1646072804.1347125,6.034,48.85,
1646072804.334993,6.034,49.388,
1646072804.535298,5.618,49.388,
1646072804.735577,5.618,49.388,
1646072804.9358654,5.618,49.388,
1646072805.136183,5.618,49.926,
1646072805.3364909,5.618,49.388,
1646072805.5368133,5.966,49.388,
1646072805.7371137,5.966,49.388,
1646072805.9374318,5.966,49.388,
1646072806.1377525,5.966,49.388,
1646072806.3380497,5.966,49.388,
1646072806.5383413,5.882,49.388,
1646072806.738628,5.882,49.388,
1646072806.9389112,5.882,49.388,
1646072807.1392126,5.882,48.85,
1646072807.3394964,5.882,49.388,
1646072807.5397832,5.729,49.388,
1646072807.7400866,5.729,49.388,
1646072807.9404187,5.729,49.388,
1646072808.140718,5.729,49.926,
1646072808.3410225,5.729,49.388,
1646072808.5413418,5.729,49.388,
1646072808.7416608,5.729,49.388,
1646072808.9419484,5.729,49.926,
1646072809.1422496,5.729,49.388,
1646072809.342569,5.729,49.388,
1646072809.5429037,5.729,49.388,
1646072809.7431831,5.729,49.388,
1646072809.9434643,6.073,49.388,
1646072810.1437876,6.073,49.388,
1646072810.3440967,6.073,49.926,
1646072810.5444248,5.63,49.388,
1646072810.7447321,5.63,48.85,
1646072810.9450228,5.63,49.388,
1646072811.1453242,5.63,49.388,
1646072811.3456335,5.63,49.388,
1646072811.5459511,5.897,49.388,
1646072811.746244,5.897,48.85,
1646072811.9465652,5.897,49.388,
1646072812.1468627,5.897,49.388,
1646072812.347188,5.897,49.388,
1646072812.5475538,5.897,49.388,
1646072812.7479427,6.115,49.388,
1646072812.948238,6.115,49.388,
1646072813.148545,6.115,49.388,
1646072813.3488345,5.779,49.388,
1646072813.5491164,5.779,49.388,
1646072813.749351,5.779,49.388,
1646072813.9496367,5.779,49.388,
1646072814.1499255,5.779,49.388,
1646072814.3502269,6.481,49.926,
1646072814.5505486,6.481,49.388,
1646072814.7508686,6.481,49.926,
1646072814.9511905,6.481,49.388,
1646072815.1515162,6.481,49.926,
1646072815.351841,6.481,49.388,
1646072815.552162,6.874,50.464,
1646072815.752477,6.874,50.464,
1646072815.952806,6.874,50.464,
1646072816.1531265,6.874,50.464,
1646072816.3534276,6.775,50.464,
1646072816.5537326,6.775,50.464,
1646072816.754022,6.775,50.464,
1646072816.9543393,6.775,50.464,
1646072817.1546605,6.775,50.464,
1646072817.354976,6.775,50.464,
1646072817.5552924,6.844,50.464,
1646072817.7555933,6.844,50.464,
1646072817.9559233,6.844,51.002,
1646072818.1562488,6.844,50.464,
1646072818.3565834,6.756,51.54,
1646072818.5569036,6.756,50.464,
1646072818.7572196,6.756,51.54,
1646072818.9575405,6.756,51.54,
1646072819.1578548,6.756,51.54,
1646072819.3581727,6.722,51.54,
1646072819.5584872,6.722,51.002,
1646072819.7587967,6.722,50.464,
1646072819.9591196,6.722,51.54,
1646072820.1593275,6.722,50.464,
1646072820.3596075,6.828,51.54,
1646072820.5599203,6.828,52.078,
1646072820.7602317,6.828,51.54,
1646072820.9606223,6.828,51.002,
1646072821.1609626,6.828,51.54,
1646072821.3612828,6.828,51.54,
1646072821.5615826,6.462,51.54,
1646072821.7618973,6.462,51.54,
1646072821.9622185,6.462,51.54,
1646072822.1625237,6.462,51.54,
1646072822.3628588,6.462,51.54,
1646072822.5632598,6.676,51.54,
1646072822.7635837,6.676,51.54,
1646072822.9638927,6.676,51.54,
1646072823.1642318,6.676,51.54,
1646072823.3645325,6.71,52.078,
1646072823.5648491,6.71,51.54,
1646072823.7651527,6.71,51.54,
1646072823.9654725,6.71,52.078,
1646072824.1657915,6.71,51.54,
1646072824.366217,6.828,51.54,
1646072824.5665557,6.828,51.54,
1646072824.7668552,6.828,52.078,
1646072824.9671416,6.828,51.54,
1646072825.1674447,6.828,52.078,
1646072825.3677619,6.828,51.54,
1646072825.5680718,6.714,51.54,
1646072825.7683792,6.714,51.54,
1646072825.9686925,6.714,52.078,
1646072826.1690705,6.714,52.078,
1646072826.3693383,6.714,51.54,
1646072826.5696187,6.951,51.54,
1646072826.7699063,6.951,52.078,
1646072826.9702146,6.951,51.54,
1646072827.170533,6.951,51.54,
1646072827.370831,6.951,52.078,
1646072827.5711489,6.691,51.54,
1646072827.7714746,6.691,51.54,
1646072827.971807,6.691,52.078,
1646072828.1721578,6.691,52.078,
1646072828.3724794,6.886,51.54,
1646072828.5727983,6.886,51.54,
1646072828.773122,6.886,51.54,
1646072828.9734585,6.886,52.078,
1646072829.173758,6.886,52.078,
1646072829.3740623,6.886,51.54,
1646072829.5743806,6.874,52.078,
1646072829.7747028,6.874,52.078,
1646072829.9750361,6.874,51.54,
1646072830.1753576,6.874,52.078,
