time,W,usage_c0,usage_c1,usage_c2,usage_c3,usage_c4,usage_c5,usage_c6,usage_c7,temp4,temp5,temp6,temp7,
1644445783.0339365,8.966,0.23800000000000002,0.0,0.1,0.0,0.95,0.95,0.95,1.0,59.0,67.0,66.0,58.0,
1644445783.234408,9.317,0.111,0.0,0.1,0.0,0.85,0.85,0.857,0.909,57.0,65.0,64.0,56.0,
1644445783.434854,9.317,0.15,0.05,0.1,0.0,0.8,0.7,0.7140000000000001,0.789,58.0,66.0,65.0,57.0,
1644445783.6353052,9.317,0.059000000000000004,0.053,0.053,0.0,0.95,0.9470000000000001,0.9470000000000001,1.0,59.0,67.0,67.0,58.0,
1644445783.8358767,9.317,0.2,0.053,0.111,0.136,0.667,0.619,0.6,0.667,56.0,61.0,60.0,54.0,
1644445784.036159,9.038,0.21100000000000002,0.0,0.048,0.0,1.0,0.9520000000000001,0.9520000000000001,0.9520000000000001,59.0,67.0,66.0,57.0,
1644445784.236428,9.038,0.0,0.0,0.048,0.0,1.0,0.95,0.9470000000000001,0.95,60.0,68.0,67.0,58.0,
1644445784.4367032,9.038,0.1,0.0,0.053,0.05,0.737,0.632,0.619,0.6,58.0,65.0,64.0,56.0,
1644445784.636974,9.038,0.105,0.095,0.15,0.0,1.0,0.9520000000000001,0.95,0.95,60.0,67.0,67.0,58.0,
1644445784.837264,9.038,0.158,0.0,0.053,0.0,0.818,0.722,0.7,0.7,55.0,63.0,61.0,54.0,
1644445785.037547,9.038,0.05,0.0,0.0,0.0,0.85,0.85,0.8420000000000001,0.8420000000000001,58.0,66.0,66.0,57.0,
1644445785.2378192,9.344,0.0,0.0,0.048,0.0,0.95,0.9520000000000001,1.0,0.95,60.0,68.0,68.0,58.0,
1644445785.4380972,9.344,0.1,0.095,0.05,0.048,0.619,0.632,0.7,0.7140000000000001,57.0,65.0,64.0,56.0,
1644445785.638368,9.344,0.0,0.0,0.0,0.0,0.95,0.9520000000000001,1.0,0.9520000000000001,60.0,67.0,67.0,58.0,
1644445785.8386652,9.344,0.111,0.053,0.0,0.0,0.85,0.85,0.95,0.8420000000000001,56.0,65.0,65.0,56.0,
1644445786.0389464,9.344,0.14300000000000002,0.0,0.0,0.05,0.727,0.7,0.762,0.75,59.0,66.0,66.0,57.0,
1644445786.2392251,10.645,0.055999999999999994,0.0,0.0,0.0,0.9470000000000001,0.95,0.95,1.0,60.0,68.0,67.0,59.0,
1644445786.4395034,10.645,0.1,0.0,0.0,0.0,0.684,0.619,0.6,0.7,56.0,62.0,62.0,55.0,
1644445786.6397803,10.645,0.1,0.0,0.0,0.0,0.9520000000000001,0.9520000000000001,0.955,0.9520000000000001,60.0,67.0,67.0,58.0,
1644445786.840052,10.645,0.0,0.0,0.095,0.048,0.95,0.95,0.95,1.0,60.0,68.0,68.0,59.0,
1644445787.040332,10.645,0.105,0.0,0.0,0.048,0.632,0.5710000000000001,0.579,0.667,59.0,66.0,65.0,57.0,
1644445787.2406034,10.645,0.05,0.05,0.0,0.0,1.0,0.95,0.9470000000000001,0.9470000000000001,60.0,68.0,67.0,58.0,
1644445787.4409022,10.645,0.053,0.0,0.0,0.0,0.8,0.778,0.7,0.7,56.0,63.0,61.0,54.0,
1644445787.6411858,10.645,0.05,0.0,0.0,0.0,0.895,0.8420000000000001,0.85,0.85,60.0,67.0,65.0,57.0,
1644445787.841456,11.145,0.053,0.0,0.1,0.05,1.0,0.955,0.95,0.95,61.0,68.0,68.0,59.0,
1644445788.0417383,11.145,0.105,0.048,0.0,0.05,0.737,0.667,0.6,0.6,58.0,65.0,64.0,56.0,
1644445788.242011,9.741,0.105,0.05,0.0,0.05,1.0,0.909,0.905,0.909,60.0,68.0,67.0,58.0,
1644445788.4422936,9.741,0.14300000000000002,0.095,0.0,0.05,0.85,0.895,0.85,0.8420000000000001,58.0,67.0,65.0,57.0,
1644445788.64262,9.741,0.053,0.0,0.0,0.0,0.737,0.75,0.7,0.8,59.0,67.0,66.0,58.0,
1644445788.842889,9.741,0.1,0.053,0.053,0.05,0.905,0.9470000000000001,0.9520000000000001,0.9520000000000001,60.0,68.0,67.0,59.0,
1644445789.0431716,10.573,0.053,0.0,0.0,0.0,0.647,0.6,0.6,0.8,57.0,63.0,63.0,56.0,
1644445789.2434537,10.573,0.14300000000000002,0.0,0.095,0.0,0.95,0.9520000000000001,0.95,1.0,60.0,68.0,67.0,59.0,
1644445789.4437277,10.573,0.0,0.0,0.0,0.0,0.95,0.95,0.95,1.0,61.0,69.0,68.0,59.0,
1644445789.644007,10.573,0.111,0.0,0.05,0.048,0.7,0.632,0.611,0.684,59.0,66.0,66.0,58.0,
1644445789.8442802,10.573,0.158,0.0,0.053,0.0,0.95,0.9470000000000001,0.9,0.9520000000000001,61.0,68.0,68.0,59.0,
1644445790.0445569,11.267,0.158,0.0,0.0,0.05,0.65,0.667,0.7140000000000001,0.8420000000000001,56.0,63.0,61.0,56.0,
1644445790.2448359,11.267,0.1,0.0,0.0,0.0,0.9,0.895,0.895,0.857,60.0,68.0,67.0,58.0,
1644445790.4451115,11.267,0.0,0.0,0.0,0.048,0.905,0.9520000000000001,1.0,0.909,60.0,69.0,69.0,59.0,
1644445790.6453962,11.267,0.15,0.0,0.05,0.0,0.632,0.6,0.706,0.65,59.0,66.0,66.0,57.0,
1644445790.8456726,11.267,0.111,0.0,0.05,0.048,1.0,0.95,1.0,0.9470000000000001,61.0,69.0,68.0,59.0,
1644445791.04596,11.248,0.15,0.0,0.0,0.05,0.909,0.8420000000000001,0.773,0.8,57.0,65.0,64.0,56.0,
1644445791.2462373,11.248,0.15,0.0,0.0,0.0,0.8,0.7,0.8,0.737,60.0,67.0,67.0,58.0,
1644445791.44651,11.248,0.0,0.0,0.0,0.0,1.0,0.95,0.9,0.95,61.0,69.0,68.0,59.0,
1644445791.6466556,11.248,0.15,0.0,0.0,0.0,0.737,0.647,0.6,0.6,58.0,64.0,64.0,56.0,
1644445791.8469267,11.248,0.111,0.105,0.095,0.05,0.95,1.0,0.9470000000000001,0.9520000000000001,60.0,68.0,67.0,58.0,
1644445792.0472288,11.248,0.15,0.0,0.0,0.0,0.895,0.905,0.909,0.895,58.0,68.0,66.0,57.0,
1644445792.2475197,8.889,0.111,0.0,0.0,0.0,0.65,0.684,0.75,0.667,58.0,67.0,67.0,57.0,
1644445792.4477878,8.889,0.0,0.0,0.0,0.0,0.95,0.95,1.0,1.0,61.0,69.0,69.0,59.0,
1644445792.6480799,8.889,0.6,0.381,0.524,0.15,0.6,0.579,0.737,0.632,54.0,63.0,63.0,54.0,
1644445792.8483608,8.889,0.33299999999999996,0.556,1.0,0.5,0.9,0.95,1.0,0.9,60.0,68.0,68.0,59.0,
1644445793.048632,8.889,0.632,0.055999999999999994,1.0,0.619,0.9470000000000001,0.95,1.0,0.9470000000000001,61.0,69.0,69.0,59.0,
1644445793.248913,9.309,0.579,0.053,0.1,0.444,0.619,0.6,0.75,0.65,59.0,67.0,67.0,58.0,
1644445793.4491832,9.309,0.05,0.0,0.0,0.0,0.9470000000000001,0.95,0.95,0.9470000000000001,60.0,69.0,69.0,59.0,
1644445793.6494784,9.309,0.15,0.1,0.0,0.0,0.75,0.75,0.8640000000000001,0.789,56.0,65.0,64.0,56.0,
1644445793.8497746,9.309,0.16699999999999998,0.1,0.0,0.053,0.8,0.8,0.905,0.85,60.0,68.0,68.0,58.0,
1644445794.0500495,9.309,0.278,0.0,0.048,0.0,0.95,0.9470000000000001,1.0,0.95,61.0,70.0,69.0,60.0,
1644445794.2503457,10.168,0.579,0.05,0.0,0.0,0.42100000000000004,0.4,0.579,0.429,52.0,61.0,61.0,53.0,
1644445794.4507468,10.168,0.05,0.0,0.0,0.0,0.905,0.9520000000000001,0.95,1.0,60.0,68.0,67.0,59.0,
1644445794.6513236,10.168,0.105,0.05,0.0,0.0,0.9520000000000001,0.95,0.95,1.0,61.0,69.0,69.0,60.0,
1644445794.8518085,10.168,0.16699999999999998,0.0,0.053,0.05,0.737,0.5710000000000001,0.619,0.667,60.0,67.0,66.0,58.0,
1644445795.052383,9.363,0.263,0.05,0.0,0.091,1.0,0.95,0.9520000000000001,0.95,61.0,69.0,68.0,59.0,
1644445795.253002,9.363,0.222,0.0,0.05,0.05,0.8,0.75,0.684,0.684,58.0,64.0,64.0,56.0,
1644445795.4534893,9.363,0.15,0.0,0.0,0.0,0.85,0.8420000000000001,0.9,0.857,60.0,68.0,68.0,59.0,
1644445795.653953,9.363,0.222,0.0,0.0,0.0,0.909,0.95,1.0,0.95,61.0,69.0,69.0,59.0,
1644445795.854448,9.363,0.381,0.05,0.0,0.05,0.632,0.727,0.7,0.619,59.0,67.0,67.0,58.0,
1644445796.0549054,9.363,0.263,0.0,0.0,0.0,0.95,0.95,1.0,0.95,60.0,69.0,69.0,59.0,
1644445796.2554173,9.401,0.17600000000000002,0.053,0.0,0.0,0.75,0.75,0.85,0.833,58.0,64.0,64.0,56.0,
1644445796.4558675,9.401,0.2,0.0,0.0,0.0,0.789,0.789,0.8420000000000001,0.75,61.0,68.0,68.0,59.0,
1644445796.6563957,9.401,0.053,0.0,0.0,0.0,0.95,0.95,1.0,0.95,62.0,70.0,69.0,60.0,
1644445796.8571157,9.401,0.33299999999999996,0.0,0.1,0.1,0.619,0.6,0.75,0.619,59.0,66.0,66.0,57.0,
1644445797.0576208,8.928,0.263,0.048,0.0,0.0,1.0,0.95,0.95,0.95,61.0,69.0,68.0,59.0,
1644445797.2582424,8.928,0.21100000000000002,0.0,0.0,0.095,0.9,0.85,0.8,0.85,58.0,65.0,63.0,56.0,
1644445797.4586887,8.928,0.25,0.053,0.0,0.0,0.8,0.722,0.684,0.684,61.0,68.0,67.0,59.0,
1644445797.6591477,8.928,0.0,0.05,0.0,0.0,1.0,0.95,0.9470000000000001,0.95,62.0,69.0,69.0,60.0,
1644445797.8596308,8.928,0.105,0.111,0.0,0.053,0.75,0.632,0.6,0.579,59.0,66.0,65.0,57.0,
1644445798.0601034,11.164,0.15,0.2,0.048,0.0,1.0,0.905,0.9520000000000001,0.95,61.0,69.0,68.0,59.0,
1644445798.260579,11.164,0.111,0.053,0.0,0.091,0.9470000000000001,0.895,0.85,0.81,58.0,66.0,64.0,57.0,
1644445798.4610393,11.164,0.105,0.105,0.0,0.05,0.81,0.7140000000000001,0.7,0.75,61.0,68.0,67.0,59.0,
1644445798.6615162,11.164,0.0,0.217,0.136,0.0,1.0,0.9520000000000001,0.95,0.9520000000000001,62.0,70.0,69.0,60.0,
1644445798.861995,11.164,0.111,0.1,0.0,0.053,0.7140000000000001,0.579,0.526,0.55,59.0,65.0,65.0,57.0,
1644445799.0624473,11.164,0.05,0.105,0.0,0.0,1.0,0.9470000000000001,0.9520000000000001,0.9470000000000001,62.0,69.0,68.0,59.0,
1644445799.2629368,9.473,0.2,0.15,0.048,0.05,0.95,0.857,0.85,0.85,59.0,67.0,66.0,57.0,
1644445799.4633958,9.473,0.055999999999999994,0.053,0.0,0.0,0.737,0.8,0.7140000000000001,0.7,61.0,68.0,67.0,59.0,
1644445799.6638517,9.473,0.055999999999999994,0.105,0.0,0.095,1.0,0.95,0.9470000000000001,0.95,62.0,70.0,69.0,60.0,
1644445799.8643148,9.473,0.2,0.15,0.05,0.05,0.762,0.65,0.619,0.6,59.0,66.0,65.0,57.0,
1644445800.064768,9.473,0.105,0.19,0.0,0.05,0.95,0.9520000000000001,0.95,0.909,62.0,69.0,68.0,59.0,
1644445800.2651234,9.08,0.16699999999999998,0.105,0.0,0.0,1.0,0.85,0.857,0.85,61.0,67.0,66.0,58.0,
1644445800.4655674,9.08,0.1,0.1,0.0,0.05,0.8,0.684,0.7,0.7,61.0,68.0,67.0,59.0,
1644445800.666021,9.08,0.222,0.15,0.0,0.0,1.0,0.9470000000000001,0.9440000000000001,0.9470000000000001,62.0,70.0,69.0,60.0,
1644445800.8664896,9.08,0.15,0.15,0.095,0.05,0.684,0.65,0.579,0.6,60.0,66.0,66.0,58.0,
1644445801.0669484,9.08,0.105,0.1,0.0,0.095,0.95,0.9520000000000001,0.95,0.9470000000000001,61.0,69.0,69.0,60.0,
1644445801.2674298,11.275,0.158,0.105,0.0,0.0,0.762,0.85,0.8,0.75,59.0,66.0,66.0,57.0,
1644445801.4678748,11.275,0.055999999999999994,0.0,0.0,0.0,0.789,0.85,0.789,0.8,60.0,69.0,68.0,59.0,
1644445801.668335,11.275,0.16699999999999998,0.105,0.0,0.0,0.9470000000000001,1.0,0.95,0.9,61.0,70.0,69.0,59.0,
1644445801.8687954,11.275,0.263,0.19,0.2,0.4,0.619,0.65,0.75,0.632,60.0,67.0,67.0,58.0,
1644445802.0692525,9.279,0.16699999999999998,0.055999999999999994,0.048,0.0,0.9470000000000001,0.9470000000000001,1.0,0.95,62.0,70.0,69.0,60.0,
1644445802.2697208,9.279,0.059000000000000004,0.15,0.05,0.05,0.7,0.684,0.8,0.7,56.0,64.0,63.0,56.0,
1644445802.4701788,9.279,0.158,0.1,0.0,0.095,0.85,0.8640000000000001,0.9,0.895,61.0,69.0,69.0,60.0,
1644445802.6707368,9.279,0.1,0.053,0.0,0.0,0.9520000000000001,0.95,1.0,0.95,62.0,70.0,70.0,60.0,
1644445802.8712125,9.279,0.2,0.105,0.0,0.05,0.632,0.579,0.667,0.7140000000000001,61.0,68.0,67.0,59.0,
1644445803.0716865,9.004,0.16699999999999998,0.1,0.0,0.0,0.95,0.95,1.0,0.95,62.0,70.0,70.0,60.0,
1644445803.2721496,9.004,0.111,0.1,0.0,0.0,0.6,0.632,0.762,0.684,55.0,63.0,63.0,56.0,
1644445803.472598,9.004,0.111,0.055999999999999994,0.048,0.0,0.95,0.905,1.0,0.905,61.0,69.0,69.0,60.0,
1644445803.6730695,9.004,0.2,0.19,0.05,0.0,0.95,0.9520000000000001,1.0,0.95,62.0,71.0,70.0,60.0,
1644445803.8735597,9.004,0.21100000000000002,0.1,0.048,0.05,0.619,0.619,0.667,0.65,61.0,68.0,67.0,59.0,
1644445804.0740333,10.241,0.21100000000000002,0.105,0.0,0.0,1.0,0.9470000000000001,0.95,0.95,62.0,70.0,69.0,60.0,
1644445804.2744265,10.241,0.222,0.105,0.095,0.0,0.895,0.75,0.789,0.75,59.0,67.0,66.0,58.0,
1644445804.474675,10.241,0.316,0.048,0.0,0.0,0.444,0.4,0.4,0.368,57.0,64.0,64.0,56.0,
1644445804.6750433,10.241,0.23800000000000002,0.0,0.0,0.0,1.0,1.0,0.95,0.95,61.0,68.0,67.0,59.0,
1644445804.8754478,10.241,0.17600000000000002,0.1,0.1,0.0,0.8640000000000001,0.8,0.8,0.789,58.0,65.0,64.0,56.0,
1644445805.0757246,10.241,0.0,0.0,0.0,0.0,0.857,0.75,0.75,0.762,61.0,68.0,67.0,59.0,
1644445805.2759955,11.328,0.16699999999999998,0.05,0.0,0.048,0.9470000000000001,1.0,0.9520000000000001,0.9470000000000001,62.0,70.0,69.0,60.0,
1644445805.476273,11.328,0.055999999999999994,0.0,0.0,0.05,0.619,0.7,0.727,0.636,58.0,66.0,65.0,57.0,
1644445805.6765454,11.328,0.21100000000000002,0.053,0.0,0.0,0.9470000000000001,0.9520000000000001,0.9470000000000001,0.9470000000000001,61.0,70.0,68.0,59.0,
1644445805.8768342,11.328,0.11800000000000001,0.0,0.05,0.0,0.95,1.0,0.9470000000000001,1.0,62.0,71.0,70.0,61.0,
1644445806.077116,10.294,0.2,0.05,0.0,0.0,0.6,0.75,0.667,0.579,61.0,68.0,68.0,59.0,
1644445806.2773874,10.294,0.19,0.0,0.05,0.0,0.95,1.0,0.9129999999999999,0.95,62.0,70.0,69.0,60.0,
1644445806.47767,10.294,0.158,0.0,0.0,0.0,0.65,0.727,0.789,0.667,57.0,66.0,65.0,56.0,
1644445806.6780522,10.294,0.158,0.0,0.0,0.0,0.895,0.889,0.905,0.895,61.0,69.0,69.0,60.0,
1644445806.8785326,10.294,0.16699999999999998,0.111,0.053,0.048,0.95,0.95,1.0,0.9520000000000001,62.0,71.0,70.0,61.0,
1644445807.0789957,9.92,0.16699999999999998,0.14300000000000002,0.048,0.0,0.619,0.6,0.682,0.7140000000000001,60.0,68.0,68.0,59.0,
1644445807.2794712,9.92,0.16699999999999998,0.1,0.0,0.05,0.9520000000000001,0.95,1.0,0.95,61.0,70.0,70.0,60.0,
1644445807.4798594,9.92,0.1,0.1,0.0,0.0,0.75,0.789,0.895,0.75,57.0,66.0,65.0,57.0,
1644445807.68014,9.92,0.111,0.0,0.0,0.0,0.857,0.762,0.789,0.8,62.0,69.0,68.0,60.0,
1644445807.8804126,9.92,0.11800000000000001,0.0,0.095,0.0,1.0,0.905,0.9470000000000001,0.9470000000000001,63.0,70.0,70.0,60.0,
1644445808.0806894,10.676,0.25,0.0,0.0,0.0,0.684,0.611,0.6,0.619,59.0,66.0,65.0,57.0,
1644445808.2809627,10.676,0.0,0.0,0.0,0.0,0.9,0.905,0.9520000000000001,0.95,61.0,69.0,68.0,60.0,
1644445808.4813964,10.676,0.22699999999999998,0.0,0.0,0.0,0.9520000000000001,0.9470000000000001,0.9470000000000001,0.9520000000000001,60.0,68.0,66.0,59.0,
1644445808.6819186,10.676,0.278,0.0,0.0,0.0,0.7140000000000001,0.632,0.6,0.632,61.0,68.0,67.0,59.0,
1644445808.8823936,10.676,0.222,0.055999999999999994,0.14300000000000002,0.05,1.0,0.95,0.95,0.95,63.0,70.0,69.0,61.0,
1644445809.0828116,10.561,0.21100000000000002,0.1,0.05,0.0,0.8,0.7,0.65,0.65,57.0,65.0,64.0,56.0,
1644445809.2830935,10.561,0.0,0.0,0.0,0.048,0.9,0.9,0.905,0.905,62.0,69.0,69.0,60.0,
1644445809.483365,10.561,0.14300000000000002,0.0,0.0,0.0,1.0,0.95,0.95,0.95,63.0,70.0,70.0,61.0,
1644445809.6836424,10.561,0.11800000000000001,0.0,0.0,0.05,0.75,0.579,0.619,0.619,60.0,67.0,66.0,58.0,
1644445809.883917,10.561,0.16699999999999998,0.1,0.05,0.0,1.0,0.95,0.905,0.95,63.0,70.0,68.0,60.0,
1644445810.0842245,9.103,0.21100000000000002,0.0,0.0,0.0,0.85,0.75,0.789,0.789,59.0,66.0,64.0,57.0,
1644445810.284503,9.103,0.1,0.0,0.0,0.0,0.8420000000000001,0.789,0.7829999999999999,0.762,62.0,69.0,68.0,60.0,
1644445810.4847736,9.103,0.059000000000000004,0.05,0.0,0.0,1.0,0.909,0.95,0.95,63.0,70.0,70.0,61.0,
1644445810.68505,9.103,0.21100000000000002,0.0,0.0,0.0,0.7140000000000001,0.619,0.55,0.6,59.0,65.0,65.0,57.0,
1644445810.885323,9.103,0.2,0.0,0.05,0.0,1.0,0.9520000000000001,0.95,0.95,62.0,70.0,69.0,60.0,
1644445811.085619,9.027,0.28600000000000003,0.1,0.0,0.0,1.0,0.9,0.895,0.9,62.0,70.0,67.0,60.0,
1644445811.2859008,9.027,0.105,0.0,0.0,0.05,0.632,0.667,0.667,0.632,61.0,68.0,68.0,60.0,
1644445811.4861739,9.027,0.158,0.05,0.0,0.0,0.95,0.9,1.0,0.95,62.0,70.0,70.0,61.0,
1644445811.6864722,9.027,0.053,0.048,0.0,0.0,0.619,0.65,0.789,0.65,56.0,64.0,64.0,57.0,
1644445811.8866422,9.027,0.15,0.053,0.05,0.0,0.9,0.9,0.95,0.905,62.0,69.0,69.0,60.0,
1644445812.086915,9.027,0.11800000000000001,0.0,0.0,0.0,0.9470000000000001,0.95,1.0,0.95,62.0,71.0,71.0,61.0,
1644445812.2871947,9.382,0.23800000000000002,0.0,0.0,0.0,0.6,0.6,0.684,0.611,60.0,68.0,68.0,59.0,
1644445812.487472,9.382,0.0,0.0,0.0,0.0,0.9470000000000001,0.905,1.0,0.9,62.0,70.0,70.0,60.0,
1644445812.6877646,9.382,0.1,0.0,0.0,0.048,0.75,0.737,0.8420000000000001,0.789,59.0,67.0,67.0,59.0,
1644445812.8880596,9.382,0.053,0.0,0.0,0.053,0.81,0.789,0.905,0.8,61.0,70.0,69.0,60.0,
1644445813.088329,9.237,0.25,0.0,0.0,0.0,0.95,0.9520000000000001,1.0,0.95,63.0,71.0,71.0,61.0,
1644445813.2887154,9.237,0.053,0.0,0.05,0.091,0.65,0.5710000000000001,0.667,0.667,60.0,67.0,67.0,59.0,
1644445813.4891517,9.237,0.105,0.05,0.05,0.0,0.9,0.95,0.9470000000000001,1.0,62.0,70.0,70.0,61.0,
1644445813.6896243,9.237,0.1,0.0,0.1,0.091,0.895,0.8420000000000001,0.85,0.9,59.0,66.0,65.0,58.0,
1644445813.8900862,9.237,0.111,0.05,0.1,0.05,0.75,0.65,0.65,0.737,62.0,69.0,68.0,60.0,
1644445814.090534,9.344,0.062,0.05,0.1,0.0,1.0,0.95,0.95,0.95,63.0,71.0,70.0,61.0,
1644445814.2910058,9.344,0.15,0.048,0.14300000000000002,0.0,0.667,0.684,0.579,0.6,60.0,67.0,66.0,58.0,
1644445814.4914474,9.344,0.111,0.0,0.053,0.0,1.0,0.9520000000000001,0.9520000000000001,0.909,63.0,70.0,69.0,60.0,
1644445814.6919065,9.344,0.105,0.053,0.14300000000000002,0.0,0.905,0.8420000000000001,0.8420000000000001,0.895,60.0,68.0,66.0,58.0,
1644445814.892367,9.344,0.055999999999999994,0.05,0.055999999999999994,0.053,0.737,0.7,0.65,0.65,61.0,69.0,68.0,59.0,
1644445815.092813,9.344,0.055999999999999994,0.0,0.136,0.048,0.95,1.0,0.95,0.95,63.0,71.0,70.0,61.0,
1644445815.2932804,8.649,0.105,0.05,0.105,0.05,0.619,0.632,0.682,0.6,59.0,67.0,66.0,58.0,
1644445815.493716,8.649,0.105,0.0,0.053,0.0,0.95,1.0,0.95,0.95,62.0,70.0,69.0,60.0,
1644445815.6941845,8.649,0.21100000000000002,0.0,0.1,0.0,0.8420000000000001,0.9,0.895,0.8420000000000001,60.0,69.0,68.0,59.0,
1644445815.8947618,8.649,0.16699999999999998,0.05,0.095,0.0,0.7140000000000001,0.727,0.682,0.762,61.0,69.0,68.0,60.0,
1644445816.0952091,10.71,0.21100000000000002,0.05,0.14300000000000002,0.048,0.95,0.95,0.95,1.0,63.0,71.0,70.0,61.0,
1644445816.2956784,10.71,0.158,0.0,0.1,0.05,0.7,0.632,0.579,0.6,60.0,67.0,66.0,59.0,
1644445816.4961493,10.71,0.105,0.0,0.105,0.05,0.955,1.0,0.9520000000000001,1.0,63.0,71.0,70.0,61.0,
1644445816.6966703,10.71,0.25,0.0,0.0,0.14300000000000002,0.8,0.8420000000000001,0.85,0.8,59.0,68.0,66.0,58.0,
1644445816.8971345,10.71,0.23800000000000002,0.05,0.0,0.05,0.75,0.81,0.85,0.7140000000000001,61.0,70.0,68.0,59.0,
1644445817.0977166,9.256,0.188,0.053,0.0,0.0,0.905,1.0,0.9,0.9520000000000001,63.0,71.0,70.0,61.0,
1644445817.298196,9.256,0.25,0.0,0.0,0.05,0.579,0.6,0.667,0.579,61.0,68.0,68.0,59.0,
1644445817.4987543,9.256,0.158,0.048,0.0,0.0,0.95,0.95,1.0,0.95,62.0,70.0,70.0,61.0,
1644445817.6992126,9.256,0.15,0.0,0.0,0.0,0.684,0.632,0.833,0.684,57.0,64.0,63.0,57.0,
1644445817.8996575,9.256,0.1,0.05,0.0,0.053,0.857,0.895,0.905,0.9470000000000001,61.0,70.0,70.0,60.0,
1644445818.1000423,9.119,0.2,0.105,0.048,0.0,0.895,0.85,0.9470000000000001,0.895,59.0,69.0,67.0,59.0,
1644445818.3004253,9.119,0.14300000000000002,0.05,0.0,0.048,0.667,0.682,0.7,0.727,61.0,69.0,69.0,60.0,
1644445818.500936,9.119,0.053,0.0,0.05,0.0,0.9470000000000001,0.9470000000000001,1.0,0.95,63.0,71.0,71.0,61.0,
1644445818.701378,9.119,0.23800000000000002,0.05,0.0,0.091,0.6,0.5710000000000001,0.65,0.667,60.0,68.0,68.0,59.0,
1644445818.901831,9.119,0.17600000000000002,0.0,0.0,0.1,0.95,0.9470000000000001,1.0,0.9470000000000001,63.0,70.0,70.0,61.0,
1644445819.1022887,9.119,0.33299999999999996,0.095,0.05,0.0,0.579,0.6,0.7,0.684,56.0,64.0,64.0,57.0,
1644445819.302762,9.119,0.1,0.0,0.0,0.0,0.9520000000000001,0.95,0.95,1.0,62.0,70.0,69.0,61.0,
1644445819.503197,9.119,0.21100000000000002,0.053,0.0,0.0,0.8420000000000001,0.8,0.85,0.9,60.0,67.0,66.0,59.0,
1644445819.7036405,9.119,0.16699999999999998,0.0,0.05,0.0,0.75,0.75,0.7,0.773,62.0,69.0,69.0,60.0,
1644445819.9040945,9.119,0.158,0.05,0.053,0.182,0.905,1.0,0.95,0.95,63.0,71.0,70.0,61.0,
1644445820.104554,9.119,0.263,0.0,0.05,0.0,0.6,0.667,0.684,0.6,61.0,68.0,67.0,59.0,
1644445820.3050125,9.119,0.14300000000000002,0.0,0.0,0.0,0.9470000000000001,1.0,0.95,0.95,63.0,71.0,70.0,61.0,
1644445820.5054755,9.119,0.158,0.05,0.0,0.095,0.8,0.895,0.762,0.75,58.0,67.0,66.0,57.0,
1644445820.7061636,9.37,0.3,0.0,0.0,0.0,0.762,0.8,0.8,0.8,61.0,69.0,68.0,61.0,
1644445820.9067328,9.37,0.105,0.0,0.0,0.053,0.95,0.95,0.95,1.0,63.0,71.0,71.0,62.0,
1644445821.1071827,10.58,0.21100000000000002,0.0,0.05,0.048,0.7,0.619,0.6,0.7140000000000001,61.0,68.0,68.0,59.0,
1644445821.3076396,10.58,0.158,0.0,0.0,0.0,0.9,0.9470000000000001,0.9470000000000001,1.0,63.0,71.0,70.0,61.0,
1644445821.50809,10.58,0.11800000000000001,0.05,0.0,0.0,0.895,0.857,0.857,0.95,59.0,67.0,66.0,59.0,
1644445821.7085552,10.58,0.095,0.14300000000000002,0.0,0.05,0.773,0.7,0.667,0.75,62.0,70.0,69.0,60.0,
1644445821.909029,10.58,0.15,0.158,0.1,0.05,1.0,0.95,0.9520000000000001,0.9520000000000001,64.0,71.0,70.0,61.0,
1644445822.1094909,8.809,0.25,0.1,0.1,0.048,0.6,0.7140000000000001,0.632,0.611,60.0,67.0,66.0,58.0,
1644445822.309981,8.809,0.055999999999999994,0.1,0.0,0.0,0.95,0.95,0.95,0.955,62.0,70.0,70.0,61.0,
1644445822.5104604,8.809,0.15,0.14300000000000002,0.14300000000000002,0.05,0.95,0.95,0.9470000000000001,1.0,61.0,71.0,70.0,61.0,
1644445822.7109284,8.809,0.055999999999999994,0.053,0.0,0.0,0.647,0.55,0.6,0.667,62.0,69.0,69.0,60.0,
1644445822.9113722,8.809,0.053,0.105,0.053,0.053,0.955,0.95,0.9520000000000001,1.0,63.0,71.0,71.0,62.0,
1644445823.1118217,8.68,0.15,0.05,0.1,0.045,0.7,0.65,0.65,0.8,57.0,65.0,64.0,58.0,
1644445823.312269,8.68,0.059000000000000004,0.0,0.053,0.0,0.895,0.889,0.895,0.9520000000000001,62.0,70.0,70.0,61.0,
1644445823.5127103,8.68,0.05,0.0,0.182,0.0,0.95,0.9520000000000001,0.95,1.0,63.0,72.0,71.0,62.0,
1644445823.7131796,8.68,0.105,0.1,0.053,0.0,0.65,0.6,0.6,0.65,61.0,69.0,68.0,60.0,
1644445823.9136493,8.68,0.111,0.05,0.2,0.05,0.95,0.95,0.95,1.0,63.0,71.0,70.0,62.0,
1644445824.1141095,10.401,0.25,0.0,0.053,0.095,0.81,0.75,0.773,0.857,58.0,66.0,65.0,58.0,
1644445824.3145428,10.401,0.053,0.0,0.14300000000000002,0.0,0.75,0.789,0.8420000000000001,0.789,62.0,70.0,70.0,61.0,
1644445824.515081,10.401,0.2,0.0,0.05,0.048,0.9470000000000001,0.95,1.0,0.95,63.0,72.0,71.0,62.0,
