time,W,usage_c0,usage_c1,usage_c2,usage_c3,usage_c4,usage_c5,usage_c6,usage_c7,temp4,temp5,temp6,temp7,
1644439986.4697027,5.267,0.05,0.0,0.0,0.0,1.0,0.048,0.0,0.0,50.0,41.0,39.0,38.0,
1644439986.6699624,5.267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,41.0,39.0,38.0,
1644439986.8702383,5.267,0.0,0.0,0.0,0.05,1.0,0.05,0.0,0.0,50.0,41.0,39.0,38.0,
1644439987.070497,5.267,0.0,0.0,0.0,0.0,1.0,0.048,0.0,0.0,50.0,42.0,39.0,38.0,
1644439987.2707694,5.241,0.095,0.0,0.048,0.0,1.0,0.0,0.0,0.0,50.0,41.0,39.0,38.0,
1644439987.4710364,5.241,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,41.0,39.0,38.0,
1644439987.6712897,5.241,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,41.0,39.0,38.0,
1644439987.8715599,5.241,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,41.0,39.0,38.0,
1644439988.0718172,5.241,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,41.0,39.0,38.0,
1644439988.2720752,5.241,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,41.0,39.0,38.0,
1644439988.472335,5.241,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,41.0,39.0,38.0,
1644439988.672606,5.183,0.048,0.091,0.0,0.0,1.0,0.0,0.0,0.0,50.0,41.0,39.0,38.0,
1644439988.8728828,5.183,0.1,0.0,0.0,0.048,1.0,0.0,0.0,0.0,50.0,41.0,39.0,38.0,
1644439989.0731418,5.183,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,41.0,39.0,38.0,
1644439989.2734022,5.241,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,50.0,41.0,39.0,38.0,
1644439989.4736655,5.241,0.0,0.0,0.0,0.048,1.0,0.0,0.0,0.0,50.0,41.0,39.0,38.0,
1644439989.6739225,5.241,0.05,0.0,0.048,0.0,1.0,0.0,0.0,0.0,50.0,42.0,39.0,38.0,
1644439989.8741968,5.241,0.05,0.0,0.05,0.048,1.0,0.095,0.091,0.05,50.0,42.0,39.0,38.0,
1644439990.0744586,5.241,0.05,0.0,0.1,0.0,1.0,0.0,0.0,0.048,50.0,42.0,39.0,38.0,
1644439990.274722,5.241,0.1,0.0,0.19,0.0,1.0,0.0,0.05,0.095,50.0,42.0,39.0,38.0,
1644439990.4749827,5.286,0.0,0.0,0.053,0.0,1.0,0.0,0.0,0.0,50.0,42.0,39.0,38.0,
1644439990.675242,5.286,0.0,0.0,0.15,0.0,1.0,0.048,0.0,0.0,50.0,41.0,39.0,38.0,
1644439990.8755176,5.286,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.048,50.0,42.0,39.0,38.0,
1644439991.075781,5.279,0.05,0.048,0.0,0.0,1.0,0.05,0.048,0.0,50.0,42.0,39.0,38.0,
1644439991.2760477,5.279,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,42.0,39.0,38.0,
1644439991.476311,5.279,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,42.0,39.0,38.0,
1644439991.676564,5.279,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,39.0,38.0,
1644439991.8768327,5.279,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.048,51.0,42.0,39.0,38.0,
1644439992.0770967,5.279,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,51.0,42.0,39.0,38.0,
1644439992.2773578,5.279,0.0,0.0,0.0,0.048,1.0,0.05,0.048,0.0,51.0,42.0,39.0,38.0,
1644439992.4776263,5.199,0.1,0.0,0.0,0.0,1.0,0.048,0.0,0.0,51.0,42.0,39.0,38.0,
1644439992.6778934,5.199,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,39.0,38.0,
1644439992.8781695,5.199,0.05,0.0,0.0,0.0,1.0,0.048,0.0,0.05,51.0,42.0,39.0,38.0,
1644439993.0784404,5.092,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,39.0,38.0,
1644439993.2787125,5.092,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.048,51.0,42.0,39.0,38.0,
1644439993.478982,5.092,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,39.0,38.0,
1644439993.679249,5.092,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,39.0,39.0,
1644439993.8795228,5.092,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,39.0,38.0,
1644439994.0797954,5.092,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,39.0,38.0,
1644439994.2800703,5.248,0.05,0.0,0.0,0.0,1.0,0.048,0.0,0.0,51.0,42.0,39.0,39.0,
1644439994.4803293,5.248,0.0,0.0,0.0,0.048,1.0,0.0,0.0,0.0,51.0,42.0,39.0,38.0,
1644439994.680592,5.248,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,39.0,39.0,
1644439994.8808699,5.248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,39.0,39.0,
1644439995.0811355,5.252,0.0,0.0,0.0,0.048,1.0,0.048,0.0,0.0,51.0,42.0,39.0,39.0,
1644439995.2814057,5.252,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,39.0,39.0,
1644439995.4816608,5.252,0.0,0.0,0.0,0.048,1.0,0.0,0.048,0.0,51.0,42.0,39.0,39.0,
1644439995.6819165,5.252,0.095,0.0,0.0,0.0,1.0,0.048,0.0,0.0,51.0,42.0,39.0,39.0,
1644439995.8821886,5.252,0.0,0.0,0.0,0.048,1.0,0.091,0.05,0.0,51.0,42.0,39.0,39.0,
1644439996.0824573,5.252,0.0,0.0,0.0,0.0,1.0,0.05,0.048,0.0,51.0,42.0,39.0,39.0,
1644439996.2827308,5.267,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.05,51.0,42.0,39.0,39.0,
1644439996.4829917,5.267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,39.0,39.0,
1644439996.6832461,5.267,0.0,0.0,0.0,0.048,1.0,0.0,0.0,0.0,51.0,42.0,39.0,38.0,
1644439996.8835213,5.267,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.048,51.0,42.0,40.0,39.0,
1644439997.0837848,5.267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,39.0,39.0,
1644439997.284062,5.267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.048,51.0,42.0,40.0,39.0,
1644439997.4843173,5.267,0.095,0.048,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,39.0,39.0,
1644439997.684572,5.267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,39.0,39.0,
1644439997.8848426,5.267,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,40.0,39.0,
1644439998.0851035,5.267,0.0,0.0,0.0,0.0,1.0,0.0,0.048,0.0,51.0,42.0,39.0,39.0,
1644439998.2853646,5.267,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,39.0,39.0,
1644439998.4856277,5.267,0.05,0.048,0.0,0.05,1.0,0.0,0.0,0.0,51.0,42.0,39.0,39.0,
1644439998.6858873,5.237,0.0,0.0,0.0,0.0,1.0,0.0,0.048,0.0,51.0,42.0,39.0,39.0,
1644439998.88618,5.237,0.05,0.0,0.0,0.091,1.0,0.0,0.0,0.0,51.0,42.0,40.0,39.0,
1644439999.0865142,5.126,0.048,0.0,0.0,0.0,1.0,0.0,0.048,0.0,51.0,42.0,40.0,39.0,
1644439999.2867818,5.126,0.053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,40.0,39.0,
1644439999.4870386,5.126,0.0,0.0,0.0,0.0,1.0,0.048,0.0,0.0,51.0,42.0,40.0,39.0,
1644439999.687298,5.126,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,40.0,39.0,
1644439999.8875685,5.126,0.05,0.0,0.0,0.0,1.0,0.0,0.095,0.048,51.0,43.0,40.0,39.0,
1644440000.0878289,5.126,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,39.0,39.0,
1644440000.2880948,5.302,0.053,0.0,0.0,0.05,1.0,0.0,0.0,0.0,51.0,42.0,40.0,39.0,
1644440000.4883668,5.302,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,40.0,39.0,
1644440000.688625,5.302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,40.0,39.0,
1644440000.88891,5.302,0.0,0.0,0.048,0.048,1.0,0.0,0.0,0.0,51.0,42.0,39.0,39.0,
1644440001.0891798,5.111,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,43.0,40.0,39.0,
1644440001.2894514,5.111,0.0,0.0,0.0,0.0,1.0,0.048,0.048,0.048,51.0,42.0,40.0,39.0,
1644440001.4897122,5.111,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.048,51.0,42.0,40.0,39.0,
1644440001.689972,5.111,0.0,0.0,0.0,0.0,1.0,0.0,0.048,0.0,51.0,42.0,40.0,39.0,
1644440001.8902373,5.111,0.05,0.0,0.0,0.048,1.0,0.0,0.0,0.048,51.0,43.0,40.0,39.0,
1644440002.0905044,5.111,0.05,0.0,0.0,0.0,1.0,0.0,0.048,0.05,51.0,42.0,40.0,39.0,
1644440002.2907622,5.305,0.048,0.0,0.0,0.0,1.0,0.0,0.048,0.0,51.0,42.0,40.0,39.0,
1644440002.4910262,5.305,0.0,0.0,0.0,0.0,1.0,0.091,0.0,0.0,51.0,43.0,40.0,39.0,
1644440002.6912813,5.305,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,40.0,39.0,
1644440002.891552,5.305,0.091,0.0,0.0,0.0,1.0,0.0,0.0,0.048,51.0,42.0,40.0,39.0,
1644440003.0918145,5.305,0.0,0.0,0.0,0.0,1.0,0.0,0.05,0.0,51.0,43.0,40.0,39.0,
1644440003.292087,5.275,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,43.0,40.0,39.0,
1644440003.4923575,5.275,0.1,0.0,0.0,0.0,1.0,0.0,0.05,0.0,51.0,43.0,40.0,39.0,
1644440003.6926138,5.275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,40.0,39.0,
1644440003.892886,5.275,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,51.0,43.0,40.0,39.0,
1644440004.0931487,5.092,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,43.0,40.0,39.0,
1644440004.29342,5.092,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,51.0,42.0,40.0,39.0,
1644440004.493683,5.092,0.14300000000000002,0.0,0.0,0.048,0.15,0.0,0.05,0.0,37.0,40.0,39.0,37.0,
1644440004.69394,5.092,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,38.0,37.0,36.0,
1644440004.8942084,5.092,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,34.0,37.0,36.0,36.0,
1644440005.0944648,2.531,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,36.0,36.0,35.0,
1644440005.2947319,2.531,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,33.0,35.0,35.0,35.0,
1644440005.4949896,2.531,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,35.0,35.0,34.0,
1644440005.6952486,2.531,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,33.0,34.0,34.0,34.0,
1644440005.8955083,2.531,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,32.0,34.0,34.0,34.0,
1644440006.0957646,2.489,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,34.0,34.0,34.0,
1644440006.2960243,2.489,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,34.0,34.0,33.0,
1644440006.496279,2.489,0.05,0.0,0.048,0.0,0.0,0.0,0.0,0.0,32.0,34.0,33.0,33.0,
1644440006.6965356,2.489,0.05,0.048,0.0,0.0,0.0,0.0,0.0,0.0,31.0,34.0,33.0,33.0,
1644440006.8968065,2.489,0.0,0.0,0.0,0.048,0.0,0.0,0.048,0.0,31.0,33.0,33.0,33.0,
1644440007.097064,2.481,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,33.0,33.0,
1644440007.2973173,2.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,31.0,33.0,33.0,33.0,
1644440007.4975698,2.481,0.05,0.0,0.0,0.05,0.0,0.0,0.048,0.0,31.0,33.0,33.0,33.0,
1644440007.6978183,2.481,0.095,0.0,0.0,0.048,0.05,0.0,0.0,0.0,31.0,33.0,33.0,33.0,
1644440007.8980803,2.481,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.048,31.0,33.0,33.0,33.0,
1644440008.0983438,2.481,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.048,31.0,33.0,32.0,32.0,
1644440008.2986064,2.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,33.0,32.0,32.0,
1644440008.4988713,2.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,32.0,32.0,
1644440008.6991339,2.481,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,32.0,32.0,
1644440008.899402,2.481,0.048,0.0,0.0,0.0,0.0,0.0,0.048,0.05,30.0,32.0,32.0,32.0,
1644440009.0996664,2.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,32.0,32.0,
1644440009.2999253,2.481,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,30.0,32.0,32.0,32.0,
1644440009.5001886,2.481,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,30.0,32.0,32.0,32.0,
1644440009.700447,2.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,32.0,32.0,
1644440009.9007123,2.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,32.0,32.0,
1644440010.1009765,2.481,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,30.0,32.0,32.0,32.0,
1644440010.3012412,2.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,31.0,32.0,
1644440010.5015,2.481,0.05,0.0,0.0,0.048,0.0,0.0,0.0,0.0,30.0,32.0,32.0,32.0,
1644440010.7017596,2.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,30.0,32.0,31.0,32.0,
1644440010.902027,2.481,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.048,30.0,32.0,31.0,32.0,
1644440011.1022856,2.481,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,30.0,32.0,31.0,32.0,
1644440011.302546,2.481,0.05,0.0,0.0,0.048,0.0,0.0,0.0,0.048,30.0,32.0,32.0,32.0,
1644440011.5028105,2.481,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,31.0,31.0,
1644440011.7030778,2.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,31.0,31.0,
1644440011.9033465,2.481,0.05,0.0,0.0,0.0,0.0,0.048,0.0,0.0,30.0,32.0,31.0,32.0,
1644440012.1036088,2.481,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,30.0,31.0,31.0,31.0,
1644440012.3038664,2.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,31.0,31.0,31.0,
1644440012.5041397,2.481,0.05,0.05,0.091,0.0,0.0,0.0,0.0,0.0,29.0,32.0,31.0,32.0,
1644440012.704403,2.481,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,30.0,31.0,31.0,31.0,
1644440012.9046748,2.481,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,31.0,31.0,
1644440013.1049318,2.481,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,31.0,32.0,
1644440013.3051913,2.5,0.053,0.0,0.0,0.0,0.0,0.048,0.0,0.0,29.0,32.0,31.0,31.0,
1644440013.5054617,2.5,0.048,0.0,0.0,0.05,0.0,0.0,0.0,0.0,30.0,31.0,31.0,31.0,
1644440013.705724,2.5,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.048,30.0,32.0,31.0,31.0,
1644440013.9059973,2.5,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,29.0,31.0,31.0,31.0,
1644440014.1062605,2.5,0.048,0.0,0.0,0.091,0.0,0.0,0.0,0.0,29.0,31.0,31.0,31.0,
1644440014.306523,2.5,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.048,29.0,31.0,31.0,31.0,
1644440014.5067947,2.5,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.05,43.0,35.0,33.0,33.0,
1644440014.7070608,2.5,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,36.0,34.0,34.0,
1644440014.9073403,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,37.0,35.0,35.0,
1644440015.1076071,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,38.0,35.0,35.0,
1644440015.3078737,2.5,0.0,0.0,0.048,0.0,1.0,0.0,0.0,0.0,48.0,39.0,36.0,36.0,
1644440015.508136,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,39.0,36.0,36.0,
1644440015.708391,2.5,0.0,0.0,0.048,0.0,1.0,0.0,0.0,0.0,48.0,39.0,37.0,36.0,
1644440015.908671,2.5,0.0,0.0,0.0,0.048,1.0,0.0,0.0,0.0,49.0,40.0,37.0,37.0,
1644440016.1089427,2.5,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.05,49.0,40.0,37.0,37.0,
1644440016.3092084,2.5,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,40.0,37.0,37.0,
1644440016.5094738,2.5,0.0,0.0,0.0,0.048,1.0,0.0,0.0,0.048,49.0,40.0,38.0,37.0,
1644440016.7097292,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,40.0,38.0,37.0,
1644440016.910009,2.5,0.0,0.0,0.048,0.0,1.0,0.0,0.0,0.0,49.0,41.0,38.0,37.0,
1644440017.1102676,2.5,0.05,0.0,0.0,0.048,1.0,0.0,0.0,0.048,50.0,41.0,38.0,38.0,
1644440017.3105366,2.5,0.0,0.0,0.05,0.0,1.0,0.0,0.0,0.05,50.0,41.0,38.0,38.0,
1644440017.5108,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.048,0.0,50.0,41.0,38.0,38.0,
1644440017.7110631,2.5,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,41.0,39.0,38.0,
1644440017.9113467,2.42,0.0,0.0,0.0,0.0,1.0,0.0,0.05,0.0,50.0,41.0,39.0,38.0,
