time,W,usage_c0,usage_c1,usage_c2,usage_c3,usage_c4,usage_c5,usage_c6,usage_c7,temp4,temp5,temp6,temp7,
1644444836.883664,4.664,0.05,0.0,0.05,0.0,0.0,0.0,0.0,1.0,34.0,37.0,37.0,45.0,
1644444837.083974,4.641,0.048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,37.0,37.0,44.0,
1644444837.2842538,4.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,37.0,37.0,44.0,
1644444837.4845893,4.641,0.091,0.0,0.0,0.0,0.0,0.0,0.05,1.0,34.0,37.0,37.0,45.0,
1644444837.6848857,4.641,0.0,0.0,0.048,0.0,0.048,0.0,0.0,1.0,34.0,37.0,37.0,45.0,
1644444837.8852165,4.641,0.0,0.0,0.0,0.0,0.05,0.0,0.05,1.0,34.0,37.0,37.0,45.0,
1644444838.085502,4.657,0.095,0.0,0.0,0.0,0.0,0.05,0.0,1.0,34.0,37.0,37.0,45.0,
1644444838.2858498,4.657,0.0,0.0,0.048,0.0,0.05,0.0,0.05,1.0,34.0,37.0,37.0,45.0,
1644444838.4861248,4.657,0.05,0.0,0.05,0.0,0.0,0.0,0.0,1.0,34.0,37.0,38.0,45.0,
1644444838.6864638,4.657,0.05,0.0,0.0,0.0,0.048,0.095,0.0,1.0,34.0,37.0,38.0,45.0,
1644444838.8867536,4.657,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,37.0,37.0,45.0,
1644444839.0871112,4.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,37.0,38.0,45.0,
1644444839.2873952,4.657,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,37.0,37.0,45.0,
1644444839.4877422,4.691,0.0,0.0,0.0,0.0,0.0,0.0,0.095,1.0,34.0,37.0,38.0,45.0,
1644444839.6880326,4.691,0.095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,37.0,37.0,45.0,
1644444839.8883638,4.691,0.053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,37.0,37.0,45.0,
1644444840.0886514,4.691,0.0,0.0,0.0,0.0,0.048,0.0,0.0,1.0,34.0,37.0,38.0,45.0,
1644444840.2889872,4.699,0.05,0.0,0.0,0.0,0.0,0.0,0.05,1.0,34.0,37.0,38.0,45.0,
1644444840.4892805,4.699,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,37.0,38.0,45.0,
1644444840.6896124,4.699,0.0,0.0,0.048,0.0,0.0,0.048,0.05,1.0,34.0,37.0,38.0,45.0,
1644444840.8898902,4.699,0.05,0.0,0.0,0.0,0.05,0.0,0.0,1.0,34.0,37.0,38.0,45.0,
1644444841.0902312,4.699,0.0,0.0,0.05,0.0,0.0,0.095,0.05,1.0,34.0,37.0,38.0,45.0,
1644444841.2905161,4.699,0.091,0.0,0.048,0.0,0.0,0.0,0.0,1.0,34.0,37.0,38.0,45.0,
1644444841.4907324,4.721,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,35.0,37.0,38.0,45.0,
1644444841.6910255,4.721,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,37.0,38.0,45.0,
1644444841.8913562,4.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,37.0,38.0,45.0,
1644444842.091702,4.721,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,37.0,38.0,45.0,
1644444842.2920508,4.653,0.05,0.0,0.048,0.0,0.0,0.05,0.0,1.0,34.0,37.0,38.0,45.0,
1644444842.4923575,4.653,0.0,0.0,0.0,0.0,0.048,0.048,0.0,1.0,34.0,37.0,38.0,45.0,
1644444842.6927006,4.653,0.048,0.0,0.0,0.0,0.0,0.05,0.0,1.0,34.0,37.0,38.0,45.0,
1644444842.893011,4.653,0.05,0.0,0.0,0.0,0.0,0.0,0.048,1.0,34.0,37.0,38.0,45.0,
1644444843.0933533,4.668,0.053,0.0,0.0,0.0,0.65,0.0,0.05,0.316,44.0,38.0,37.0,38.0,
1644444843.2937176,4.668,0.053,0.0,0.05,0.0,1.0,0.048,0.0,0.0,45.0,38.0,37.0,37.0,
1644444843.4940798,4.668,0.19,0.0,0.0,0.0,1.0,0.0,0.05,0.0,45.0,38.0,37.0,37.0,
1644444843.694435,4.668,0.1,0.0,0.0,0.0,1.0,0.05,0.053,0.0,46.0,39.0,37.0,36.0,
1644444843.8948252,4.668,0.105,0.0,0.0,0.0,1.0,0.0,0.053,0.0,46.0,39.0,37.0,37.0,
1644444844.0951862,4.668,0.1,0.0,0.0,0.0,1.0,0.0,0.05,0.0,46.0,39.0,37.0,36.0,
1644444844.2955549,4.92,0.15,0.0,0.048,0.0,1.0,0.0,0.0,0.0,46.0,39.0,37.0,36.0,
1644444844.495916,4.92,0.1,0.0,0.0,0.0,1.0,0.0,0.05,0.0,46.0,39.0,37.0,36.0,
1644444844.6962907,4.92,0.1,0.0,0.05,0.0,1.0,0.05,0.053,0.0,46.0,39.0,37.0,36.0,
1644444844.8966362,4.92,0.15,0.0,0.048,0.0,1.0,0.0,0.05,0.05,46.0,39.0,37.0,36.0,
1644444845.0969687,4.931,0.15,0.0,0.0,0.0,1.0,0.05,0.05,0.0,46.0,39.0,37.0,36.0,
1644444845.297348,4.931,0.1,0.0,0.0,0.0,1.0,0.0,0.05,0.0,46.0,39.0,37.0,36.0,
1644444845.4977083,4.931,0.053,0.0,0.05,0.0,1.0,0.0,0.1,0.0,46.0,39.0,37.0,36.0,
1644444845.6980937,4.931,0.14300000000000002,0.0,0.0,0.0,1.0,0.0,0.05,0.095,46.0,39.0,37.0,36.0,
1644444845.8984473,4.931,0.053,0.0,0.0,0.0,1.0,0.0,0.053,0.0,46.0,39.0,37.0,36.0,
1644444846.0987723,4.931,0.1,0.0,0.0,0.0,1.0,0.0,0.05,0.0,46.0,39.0,37.0,36.0,
1644444846.2991352,4.718,0.1,0.0,0.0,0.0,0.35,0.65,0.1,0.05,37.0,47.0,38.0,36.0,
1644444846.4995103,4.718,0.05,0.0,0.0,0.0,0.048,1.0,0.0,0.0,36.0,49.0,38.0,36.0,
1644444846.6997924,4.718,0.0,0.0,0.0,0.0,0.0,1.0,0.048,0.0,36.0,49.0,38.0,35.0,
1644444846.9001102,4.718,0.05,0.0,0.0,0.0,0.048,1.0,0.05,0.0,36.0,49.0,39.0,35.0,
1644444847.1004467,4.718,0.05,0.0,0.0,0.0,0.0,1.0,0.05,0.048,36.0,49.0,39.0,36.0,
1644444847.3007529,4.695,0.05,0.0,0.048,0.0,0.0,1.0,0.0,0.0,36.0,49.0,38.0,35.0,
1644444847.5010998,4.695,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,36.0,49.0,39.0,35.0,
1644444847.7014313,4.695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.048,36.0,49.0,39.0,35.0,
1644444847.9017234,4.695,0.05,0.0,0.091,0.0,0.0,1.0,0.0,0.0,36.0,49.0,38.0,35.0,
1644444848.102068,4.695,0.0,0.0,0.048,0.0,0.0,1.0,0.05,0.0,36.0,49.0,39.0,35.0,
1644444848.3023565,4.668,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.048,36.0,49.0,38.0,35.0,
1644444848.5027447,4.668,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,36.0,49.0,39.0,35.0,
1644444848.7030313,4.668,0.095,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,49.0,38.0,36.0,
1644444848.9033916,4.668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,49.0,39.0,35.0,
1644444849.103723,4.668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,49.0,39.0,35.0,
1644444849.3040576,4.706,0.05,0.0,0.0,0.0,0.0,1.0,0.048,0.0,36.0,49.0,39.0,35.0,
1644444849.5043633,4.706,0.05,0.0,0.048,0.0,0.0,1.0,0.0,0.0,36.0,49.0,38.0,35.0,
1644444849.7046778,4.706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05,36.0,49.0,39.0,35.0,
1644444849.905004,4.706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,50.0,39.0,35.0,
1644444850.1053288,4.679,0.05,0.0,0.0,0.0,0.0,1.0,0.048,0.048,36.0,49.0,39.0,35.0,
1644444850.3056693,4.679,0.0,0.0,0.048,0.0,0.0,1.0,0.0,0.095,36.0,49.0,39.0,35.0,
1644444850.505997,4.679,0.095,0.0,0.0,0.0,0.0,1.0,0.05,0.0,36.0,49.0,39.0,36.0,
1644444850.7063072,4.679,0.0,0.0,0.0,0.0,0.048,1.0,0.1,0.0,36.0,50.0,41.0,36.0,
1644444850.9066405,4.679,0.05,0.0,0.0,0.0,0.0,1.0,0.15,0.0,36.0,50.0,39.0,36.0,
1644444851.1069357,4.805,0.05,0.0,0.0,0.0,0.05,1.0,0.05,0.0,36.0,50.0,39.0,36.0,
1644444851.307232,4.805,0.048,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,50.0,39.0,35.0,
1644444851.5075402,4.805,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,50.0,39.0,36.0,
1644444851.7078261,4.805,0.0,0.0,0.05,0.0,0.05,1.0,0.0,0.0,36.0,50.0,39.0,36.0,
1644444851.9081194,4.805,0.095,0.0,0.0,0.0,0.048,1.0,0.05,0.05,36.0,50.0,39.0,36.0,
1644444852.1084042,4.805,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,50.0,39.0,36.0,
1644444852.3086843,4.657,0.095,0.1,0.0,0.0,0.05,1.0,0.095,0.0,36.0,50.0,39.0,36.0,
1644444852.5089707,4.657,0.05,0.053,0.0,0.0,0.048,1.0,0.0,0.091,37.0,49.0,39.0,36.0,
1644444852.7092595,4.657,0.0,0.0,0.048,0.0,0.0,1.0,0.095,0.0,36.0,50.0,39.0,35.0,
1644444852.9095469,4.657,0.048,0.0,0.048,0.0,0.0,1.0,0.048,0.048,36.0,50.0,39.0,36.0,
1644444853.1098342,4.657,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,36.0,50.0,39.0,36.0,
1644444853.3101227,4.637,0.095,0.0,0.0,0.0,0.0,1.0,0.0,0.05,36.0,50.0,39.0,36.0,
1644444853.5104063,4.637,0.0,0.0,0.0,0.0,0.048,1.0,0.0,0.048,37.0,49.0,39.0,36.0,
1644444853.710696,4.637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,49.0,39.0,35.0,
1644444853.910975,4.637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,49.0,39.0,36.0,
1644444854.1112573,4.58,0.095,0.0,0.0,0.0,0.0,1.0,0.048,0.0,36.0,50.0,39.0,36.0,
1644444854.311542,4.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,49.0,39.0,35.0,
1644444854.5118253,4.58,0.0,0.0,0.0,0.0,0.05,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444854.71211,4.58,0.091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,50.0,39.0,36.0,
1644444854.912395,4.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,50.0,39.0,36.0,
1644444855.112672,4.607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444855.3129683,4.607,0.091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,50.0,39.0,36.0,
1644444855.513242,4.607,0.0,0.0,0.048,0.0,0.0,1.0,0.05,0.048,37.0,50.0,39.0,36.0,
1644444855.713514,4.607,0.05,0.0,0.0,0.0,0.0,1.0,0.048,0.0,36.0,50.0,39.0,36.0,
1644444855.9138005,4.607,0.0,0.0,0.048,0.0,0.0,1.0,0.0,0.048,36.0,50.0,39.0,36.0,
1644444856.1140895,4.649,0.095,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,50.0,39.0,36.0,
1644444856.3143895,4.649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.048,36.0,50.0,39.0,36.0,
1644444856.5146465,4.649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444856.7149334,4.649,0.381,0.0,0.0,0.0,0.0,1.0,0.105,0.0,37.0,50.0,39.0,36.0,
1644444856.9152153,4.649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444857.1155639,5.004,0.21100000000000002,0.0,0.0,0.0,0.091,1.0,0.0,0.055999999999999994,37.0,50.0,39.0,37.0,
1644444857.3159006,5.004,0.095,0.0,0.0,0.0,0.0,1.0,0.0,0.05,37.0,50.0,39.0,36.0,
1644444857.5162218,5.004,0.0,0.0,0.0,0.0,0.095,1.0,0.05,0.05,37.0,50.0,39.0,36.0,
1644444857.7165415,5.004,0.095,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444857.9168215,5.004,0.0,0.0,0.05,0.0,0.0,1.0,0.048,0.136,37.0,50.0,39.0,36.0,
1644444858.117186,4.794,0.05,0.0,0.0,0.0,0.14300000000000002,1.0,0.05,0.048,37.0,50.0,39.0,36.0,
1644444858.3175166,4.794,0.05,0.0,0.0,0.0,0.136,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444858.5178554,4.794,0.05,0.0,0.048,0.0,0.053,1.0,0.048,0.0,38.0,50.0,39.0,36.0,
1644444858.718219,4.794,0.0,0.0,0.05,0.0,0.05,1.0,0.05,0.05,37.0,50.0,39.0,36.0,
1644444858.918545,4.794,0.095,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444859.1187031,4.809,0.0,0.0,0.0,0.0,0.05,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444859.3189876,4.809,0.048,0.0,0.0,0.0,0.0,1.0,0.048,0.0,37.0,50.0,39.0,36.0,
1644444859.519354,4.809,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.095,37.0,50.0,39.0,36.0,
1644444859.7196696,4.809,0.048,0.0,0.048,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444859.9200182,4.809,0.05,0.0,0.048,0.0,0.0,1.0,0.0,0.0,36.0,50.0,39.0,36.0,
1644444860.1203475,4.718,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.048,37.0,50.0,39.0,36.0,
1644444860.3207002,4.718,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444860.5209932,4.718,0.095,0.0,0.048,0.0,0.0,1.0,0.05,0.053,37.0,50.0,39.0,36.0,
1644444860.7212725,4.718,0.0,0.0,0.05,0.0,0.0,1.0,0.048,0.0,37.0,50.0,39.0,36.0,
1644444860.921686,4.718,0.05,0.0,0.0,0.0,0.0,1.0,0.05,0.05,37.0,50.0,39.0,36.0,
1644444861.1220226,4.718,0.19,0.0,0.0,0.0,0.0,1.0,0.0,0.05,37.0,50.0,39.0,36.0,
1644444861.322356,4.718,0.053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444861.5227096,4.718,0.14300000000000002,0.0,0.0,0.0,0.05,1.0,0.0,0.0,37.0,50.0,40.0,36.0,
1644444861.7230842,4.718,0.105,0.0,0.0,0.0,0.05,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444861.9234438,4.718,0.14300000000000002,0.0,0.0,0.0,0.095,1.0,0.048,0.0,37.0,50.0,39.0,36.0,
1644444862.1237912,4.825,0.105,0.0,0.048,0.0,0.095,1.0,0.0,0.048,37.0,50.0,39.0,36.0,
1644444862.3241394,4.825,0.053,0.0,0.0,0.0,0.053,1.0,0.05,0.0,37.0,50.0,39.0,36.0,
1644444862.5244741,4.825,0.105,0.0,0.0,0.0,0.1,1.0,0.05,0.0,37.0,50.0,40.0,36.0,
1644444862.7248454,4.825,0.1,0.0,0.048,0.0,0.05,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444862.9251878,4.825,0.1,0.0,0.05,0.0,0.05,1.0,0.0,0.0,37.0,50.0,40.0,36.0,
1644444863.1255264,4.825,0.055999999999999994,0.0,0.0,0.0,0.053,1.0,0.05,0.05,37.0,50.0,39.0,36.0,
1644444863.3258736,4.828,0.14300000000000002,0.0,0.0,0.0,0.05,1.0,0.048,0.05,37.0,50.0,39.0,36.0,
1644444863.5262153,4.828,0.105,0.0,0.0,0.0,0.05,1.0,0.05,0.0,37.0,50.0,40.0,36.0,
1644444863.7265368,4.828,0.1,0.0,0.0,0.0,0.1,1.0,0.048,0.05,38.0,50.0,40.0,36.0,
1644444863.9268816,4.828,0.053,0.0,0.0,0.0,0.0,1.0,0.0,0.048,37.0,50.0,39.0,36.0,
1644444864.127221,4.828,0.14300000000000002,0.0,0.0,0.0,0.1,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444864.3275151,4.901,0.105,0.0,0.05,0.0,0.0,1.0,0.0,0.05,37.0,50.0,39.0,36.0,
1644444864.5278487,4.901,0.15,0.0,0.0,0.0,0.053,1.0,0.095,0.05,37.0,50.0,40.0,36.0,
1644444864.72819,4.901,0.053,0.0,0.0,0.0,0.05,1.0,0.0,0.0,37.0,50.0,40.0,36.0,
1644444864.9285266,4.901,0.14300000000000002,0.0,0.0,0.0,0.05,1.0,0.095,0.0,37.0,50.0,39.0,36.0,
1644444865.1288867,4.714,0.105,0.0,0.0,0.0,0.053,1.0,0.0,0.048,37.0,50.0,40.0,36.0,
1644444865.3291714,4.714,0.14300000000000002,0.0,0.05,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444865.5295162,4.714,0.1,0.0,0.048,0.0,0.053,1.0,0.048,0.048,38.0,50.0,39.0,36.0,
1644444865.7298114,4.714,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444865.9301486,4.714,0.053,0.0,0.0,0.0,0.053,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444866.1304379,4.882,0.15,0.0,0.0,0.0,0.0,1.0,0.05,0.0,37.0,50.0,40.0,36.0,
1644444866.3307788,4.882,0.053,0.0,0.048,0.0,0.05,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444866.5311184,4.882,0.1,0.0,0.0,0.0,0.053,1.0,0.0,0.0,37.0,50.0,40.0,36.0,
1644444866.7314043,4.882,0.053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444866.9317007,4.882,0.1,0.0,0.0,0.0,0.14300000000000002,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444867.1320717,4.725,0.14300000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444867.3323607,4.725,0.055999999999999994,0.0,0.048,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444867.532726,4.725,0.053,0.0,0.0,0.0,0.0,1.0,0.048,0.05,37.0,50.0,39.0,36.0,
1644444867.7330174,4.725,0.14300000000000002,0.0,0.05,0.0,0.0,1.0,0.05,0.0,37.0,50.0,39.0,36.0,
1644444867.9333034,4.725,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444868.1335793,4.779,0.105,0.0,0.0,0.0,0.0,1.0,0.048,0.0,37.0,50.0,39.0,36.0,
1644444868.333862,4.779,0.14300000000000002,0.0,0.048,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444868.534199,4.779,0.053,0.0,0.0,0.0,0.053,1.0,0.048,0.0,37.0,50.0,39.0,36.0,
1644444868.7345228,4.779,0.1,0.0,0.0,0.0,0.095,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444868.9348028,4.779,0.053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444869.135085,4.779,0.053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444869.3354566,4.779,0.05,0.0,0.0,0.0,0.053,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444869.5357997,4.779,0.1,0.0,0.0,0.0,0.095,1.0,0.05,0.0,37.0,50.0,40.0,36.0,
1644444869.7361534,4.779,0.105,0.0,0.0,0.0,0.0,1.0,0.048,0.048,37.0,50.0,39.0,36.0,
1644444869.936475,4.779,0.05,0.0,0.048,0.0,0.1,1.0,0.0,0.0,38.0,50.0,39.0,36.0,
1644444870.1367612,4.779,0.1,0.0,0.048,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444870.3370504,4.779,0.053,0.0,0.05,0.0,0.0,1.0,0.048,0.048,37.0,50.0,39.0,36.0,
1644444870.537411,4.779,0.1,0.0,0.0,0.0,0.0,1.0,0.091,0.048,37.0,50.0,39.0,36.0,
1644444870.737698,4.779,0.095,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444870.938067,4.779,0.0,0.0,0.0,0.0,0.05,1.0,0.048,0.0,37.0,50.0,39.0,36.0,
1644444871.1383867,4.779,0.053,0.0,0.0,0.0,0.05,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444871.338739,4.779,0.1,0.0,0.0,0.0,0.05,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444871.5390942,4.779,0.053,0.0,0.0,0.0,0.05,1.0,0.05,0.05,37.0,50.0,40.0,36.0,
1644444871.7394233,4.779,0.15,0.0,0.048,0.0,0.05,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444871.9397786,4.779,0.14300000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444872.1401064,4.779,0.053,0.0,0.0,0.0,0.05,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444872.340454,4.779,0.053,0.048,0.0,0.0,0.053,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
1644444872.5407872,4.779,0.14300000000000002,0.0,0.048,0.0,0.05,1.0,0.0,0.0,37.0,50.0,39.0,36.0,
