time_stamp, total_power, temps_avg,
1648583509.9828644,7.771,53.25,
1648583510.1833625,7.809,55.25,
1648583510.3838587,7.809,53.5,
1648583510.5843534,7.809,53.75,
1648583510.7848592,7.809,55.0,
1648583510.9853466,7.748,53.5,
1648583511.1858451,7.748,53.25,
1648583511.3863585,7.748,54.5,
1648583511.5868616,7.748,53.75,
1648583511.787365,7.87,53.25,
1648583511.9879546,7.87,54.5,
1648583512.1884592,7.87,54.5,
1648583512.38895,7.87,53.75,
1648583512.589453,7.87,53.5,
1648583512.7899635,7.939,54.75,
1648583512.990451,7.939,53.5,
1648583513.192075,7.939,53.75,
1648583513.392582,7.939,55.0,
1648583513.593087,7.939,53.75,
1648583513.79358,7.939,53.75,
1648583513.9942696,8.16,54.75,
1648583514.1947625,8.16,54.5,
1648583514.3952463,8.16,53.75,
1648583514.5957508,8.16,54.25,
1648583514.7962687,8.16,54.5,
1648583514.9967701,7.901,53.75,
1648583515.197249,7.901,53.75,
1648583515.3977365,7.901,55.5,
1648583515.5981843,7.901,54.25,
1648583515.7985399,7.733,53.75,
1648583515.9989026,7.733,55.5,
1648583516.1992033,7.733,54.25,
1648583516.39957,7.733,53.75,
1648583516.5999086,7.733,55.0,
1648583516.8002188,7.611,54.75,
1648583517.0005648,7.611,54.25,
1648583517.200869,7.611,55.25,
1648583517.4012163,7.611,55.25,
1648583517.6015363,7.611,54.0,
1648583517.8018441,8.118,54.25,
1648583518.0021937,8.118,55.75,
1648583518.2025259,8.118,54.5,
1648583518.402747,8.118,54.5,
1648583518.6030655,8.118,55.5,
1648583518.8034828,8.118,54.75,
1648583519.0039477,8.118,54.5,
1648583519.2042518,8.195,55.75,
1648583519.404602,8.195,54.75,
1648583519.604995,8.195,54.25,
1648583519.8053393,8.195,55.5,
1648583520.0056965,7.847,54.75,
1648583520.2060387,7.847,54.25,
1648583520.4063604,7.847,54.5,
1648583520.6066792,7.847,55.75,
1648583520.8070989,7.847,54.5,
1648583521.0084884,8.096,54.75,
1648583521.2089214,8.096,56.25,
1648583521.4094346,8.096,54.75,
1648583521.6099558,8.096,54.75,
1648583521.8104062,7.821,56.0,
1648583522.0107136,7.821,54.75,
1648583522.211082,7.821,54.5,
1648583522.411498,7.821,56.0,
1648583522.611853,7.821,55.25,
1648583522.8122027,8.111,54.75,
1648583523.0125196,8.111,54.75,
1648583523.2128594,8.111,55.75,
1648583523.4131732,8.111,54.75,
1648583523.6134803,8.111,54.75,
1648583523.813798,8.157,56.0,
1648583524.0141194,8.157,54.75,
1648583524.2144926,8.157,54.75,
1648583524.414683,8.157,56.25,
1648583524.6150024,8.157,54.75,
1648583524.815383,7.909,54.75,
1648583525.0158312,7.909,56.0,
1648583525.2163424,7.909,54.75,
1648583525.4168215,7.909,54.5,
1648583525.61733,7.909,55.5,
1648583525.8178065,7.909,55.75,
1648583526.0183127,7.901,54.75,
1648583526.2188168,7.901,54.75,
1648583526.419331,7.901,56.5,
1648583526.61984,7.901,54.75,
1648583526.820336,8.019,54.75,
1648583527.0208497,8.019,56.5,
1648583527.221343,8.019,55.5,
1648583527.4218214,8.019,54.75,
1648583527.6223397,8.019,56.5,
1648583527.822845,7.756,55.25,
1648583528.0233533,7.756,55.0,
1648583528.223854,7.756,56.25,
1648583528.4243584,7.756,55.25,
1648583528.6248696,7.756,54.75,
1648583528.825373,7.97,56.0,
1648583529.025885,7.97,55.75,
1648583529.2263856,7.97,54.75,
1648583529.426865,7.97,54.75,
1648583529.6273963,7.97,56.25,
1648583529.8278801,7.97,55.0,
1648583530.0283883,7.97,55.0,
1648583530.22887,8.023,56.75,
1648583530.429358,8.023,55.25,
1648583530.629863,8.023,55.5,
1648583530.8303607,8.023,56.5,
1648583531.0308673,8.023,55.5,
1648583531.2313616,8.118,55.0,
1648583531.4318624,8.118,56.75,
1648583531.6323562,8.118,55.75,
1648583531.8328464,8.118,55.25,
1648583532.0333555,7.683,56.5,
1648583532.2338424,7.683,55.75,
1648583532.4343321,7.683,55.25,
1648583532.6348395,7.683,56.25,
1648583532.8353355,7.767,56.0,
1648583533.0358474,7.767,55.25,
1648583533.2363496,7.767,55.0,
1648583533.4368513,7.767,56.25,
1648583533.6373467,7.767,55.5,
1648583533.8378592,8.241,55.0,
1648583534.038353,8.241,56.75,
1648583534.238834,8.241,55.75,
1648583534.4393277,8.241,55.5,
1648583534.639827,8.241,57.0,
1648583534.840323,8.241,55.75,
1648583535.0408173,8.031,55.75,
1648583535.2413046,8.031,56.5,
1648583535.4418156,8.031,55.75,
1648583535.642328,8.031,55.25,
1648583535.842998,8.031,56.5,
1648583536.0435138,8.031,55.75,
1648583536.244023,8.031,55.5,
1648583536.4444387,8.031,56.0,
1648583536.6448586,8.031,56.0,
1648583536.8453724,8.031,55.5,
1648583537.0459146,8.031,56.25,
1648583537.2467825,7.867,56.5,
1648583537.4470928,7.867,55.5,
1648583537.6474888,7.867,55.25,
1648583537.8479333,7.905,57.25,
1648583538.0482366,7.905,55.75,
1648583538.2486105,7.905,55.75,
1648583538.448933,7.905,57.0,
1648583538.6492891,7.905,55.75,
1648583538.8496811,8.18,55.75,
1648583539.0499856,8.18,55.75,
1648583539.250303,8.18,56.25,
1648583539.450658,8.18,55.75,
1648583539.6509929,8.18,55.75,
1648583539.8512945,8.351,57.0,
1648583540.0516431,8.351,55.5,
1648583540.2519493,8.351,55.75,
1648583540.4522681,8.351,57.25,
1648583540.6526275,8.351,55.75,
1648583540.853013,8.015,55.75,
1648583541.0533116,8.015,56.75,
1648583541.2536502,8.015,55.75,
1648583541.4540682,8.015,55.75,
1648583541.654564,8.015,56.75,
1648583541.8550646,8.015,56.25,
1648583542.0555685,7.893,55.75,
1648583542.2560809,7.893,56.0,
1648583542.4565718,7.893,56.5,
1648583542.6569972,7.893,55.5,
1648583542.8573632,7.893,55.75,
1648583543.0576732,7.989,56.5,
1648583543.2580035,7.989,55.75,
1648583543.4583473,7.989,55.5,
1648583543.6587386,7.989,55.75,
1648583543.8591003,8.019,56.75,
1648583544.0594525,8.019,55.75,
1648583544.2598279,8.019,55.75,
1648583544.460136,8.019,57.25,
1648583544.6604824,8.019,55.75,
1648583544.860875,8.019,55.75,
1648583545.061338,8.019,57.0,
1648583545.2618284,8.019,56.0,
1648583545.4623265,8.019,55.75,
1648583545.6628356,7.954,57.0,
1648583545.8633273,7.954,56.25,
1648583546.063834,7.954,55.75,
1648583546.264321,7.954,56.0,
1648583546.4647973,7.954,56.75,
1648583546.6652844,7.954,55.75,
1648583546.8657467,7.928,56.5,
1648583547.0662503,7.928,56.75,
1648583547.2667465,7.928,55.75,
1648583547.4672296,7.928,55.75,
1648583547.6677425,7.928,56.75,
1648583547.868251,7.966,56.0,
1648583548.0687358,7.966,55.75,
1648583548.2692425,7.966,57.25,
1648583548.4697275,7.966,56.25,
1648583548.6702485,7.966,55.75,
1648583548.8707845,7.71,57.25,
1648583549.071284,7.71,56.75,
1648583549.2717721,7.71,55.75,
1648583549.4724083,7.71,56.75,
1648583549.6729105,7.71,56.75,
1648583549.8733997,8.176,55.75,
1648583550.0739188,8.176,55.75,
1648583550.2744153,8.176,57.5,
1648583550.47492,8.176,55.75,
1648583550.6754296,8.176,55.75,
1648583550.8759274,8.176,57.75,
1648583551.0764258,8.176,56.25,
1648583551.2769136,8.294,56.0,
1648583551.4773958,8.294,57.5,
1648583551.6779068,7.748,56.25,
1648583551.878406,7.748,55.75,
1648583552.0789266,7.748,57.5,
1648583552.2794182,7.748,56.75,
1648583552.479911,7.748,55.75,
1648583552.6804304,7.748,56.75,
1648583552.8809333,7.752,56.75,
1648583553.0814457,7.752,55.75,
1648583553.281945,7.752,55.75,
1648583553.4824622,7.752,57.5,
1648583553.6829875,7.752,56.25,
1648583553.8834937,7.66,55.75,
1648583554.0840244,7.66,57.5,
1648583554.2845361,7.66,56.5,
1648583554.4850452,7.66,55.75,
1648583554.685569,7.66,57.5,
1648583554.8860755,7.66,56.5,
1648583555.086726,7.66,55.75,
1648583555.2872283,7.931,57.75,
1648583555.487725,7.931,56.5,
1648583555.688235,7.931,56.0,
1648583555.8887637,7.931,57.0,
1648583556.089267,7.931,56.5,
1648583556.289759,7.931,56.0,
1648583556.4902415,7.931,57.5,
1648583556.690771,7.931,56.5,
1648583556.8912702,7.931,56.0,
1648583557.0917778,7.931,56.75,
1648583557.2922764,7.931,56.75,
1648583557.4927664,7.931,56.0,
1648583557.6932726,7.931,57.0,
1648583557.893781,8.061,56.75,
1648583558.0943072,8.061,56.0,
1648583558.2948153,8.061,56.5,
1648583558.4953115,8.061,57.0,
1648583558.6958115,8.061,55.75,
1648583558.8963075,8.061,55.75,
1648583559.0969853,8.061,57.75,
1648583559.2973387,8.061,56.25,
1648583559.4976907,8.061,56.0,
1648583559.6980038,8.138,57.25,
1648583559.8984265,8.138,56.75,
1648583560.0989482,8.138,55.75,
1648583560.299377,8.138,57.0,
1648583560.4997005,8.138,56.75,
1648583560.7000017,8.168,56.0,
1648583560.9003143,8.168,56.0,
1648583561.1006486,8.168,57.75,
1648583561.3010101,8.168,56.25,
1648583561.5013962,8.168,56.0,
1648583561.7017462,8.168,57.5,
1648583561.902103,8.168,56.25,
1648583562.1024852,8.168,55.75,
1648583562.3026683,7.828,57.0,
1648583562.5030038,7.828,56.75,
1648583562.703315,7.55,56.0,
1648583562.9036188,7.55,56.75,
1648583563.1039689,7.55,57.0,
1648583563.3043294,7.55,56.25,
1648583563.504691,7.55,56.25,
1648583563.7050323,7.931,58.0,
1648583563.9053698,7.931,56.25,
1648583564.1057312,7.931,56.25,
1648583564.3060765,7.931,57.75,
1648583564.5064561,7.931,56.75,
1648583564.706853,7.931,56.0,
1648583564.9073045,8.21,57.5,
1648583565.1077259,8.21,56.75,
1648583565.3112447,8.21,56.25,
1648583565.5118308,8.21,57.0,
1648583565.7121615,8.26,56.75,
1648583565.912513,8.26,56.25,
1648583566.1129708,8.26,56.0,
1648583566.313474,8.26,57.75,
1648583566.5141056,8.26,56.25,
1648583566.7145581,8.26,56.0,
1648583566.9149058,7.813,57.25,
1648583567.1152668,7.813,56.75,
1648583567.3156369,7.813,55.75,
1648583567.5160825,7.813,57.25,
1648583567.716595,7.939,57.0,
1648583567.917089,7.939,56.25,
1648583568.1176045,7.939,56.5,
1648583568.3180897,7.939,57.75,
1648583568.5188267,7.939,56.0,
1648583568.7203796,7.939,56.5,
1648583568.9207976,7.66,58.0,
1648583569.1213267,7.66,56.75,
1648583569.3217938,7.66,56.25,
1648583569.522138,7.66,57.75,
1648583569.7225666,7.66,56.75,
1648583569.9231324,7.836,56.0,
1648583570.1236517,7.836,57.5,
1648583570.3241522,7.836,56.75,
1648583570.524647,7.836,56.25,
1648583570.725159,8.347,56.75,
1648583570.9256506,8.347,57.25,
1648583571.1261601,8.347,56.25,
1648583571.3267553,8.347,56.25,
1648583571.5272448,8.347,57.75,
1648583571.7277503,8.118,56.0,
1648583571.928232,8.118,56.25,
1648583572.1287353,8.118,57.25,
1648583572.3292246,8.118,56.5,
1648583572.529748,8.118,56.0,
1648583572.730187,7.993,57.0,
1648583572.930531,7.993,57.0,
1648583573.1308892,7.993,56.25,
1648583573.331197,7.993,56.25,
1648583573.531556,7.993,57.75,
1648583573.731905,7.993,56.5,
1648583573.9322624,7.699,56.5,
1648583574.132563,7.699,58.0,
1648583574.3329017,7.699,56.75,
1648583574.5332944,7.699,56.25,
1648583574.7336156,7.699,57.75,
1648583574.933933,7.699,56.75,
1648583575.1343148,7.699,56.25,
1648583575.3346694,7.699,57.25,
1648583575.5349803,7.699,56.75,
1648583575.735319,7.699,56.25,
1648583575.9356766,7.699,56.25,
1648583576.1360257,7.699,58.0,
1648583576.3363743,8.172,56.25,
1648583576.536746,8.172,56.5,
1648583576.7370725,8.138,58.0,
1648583576.937425,8.138,56.75,
1648583577.1378667,8.138,56.75,
1648583577.338381,8.138,57.75,
1648583577.5388885,8.138,56.75,
1648583577.7394059,8.138,56.25,
1648583577.939923,7.836,57.0,
1648583578.14044,7.836,56.75,
1648583578.3409357,7.836,56.5,
1648583578.5414522,7.836,56.5,
1648583578.7419536,7.882,57.5,
1648583578.942453,7.882,56.25,
1648583579.1429627,7.882,56.75,
1648583579.3434548,7.882,57.75,
1648583579.5439606,7.882,56.5,
1648583579.7444577,7.851,56.75,
1648583579.9449553,7.851,58.25,
1648583580.1454582,7.851,56.75,
1648583580.3459425,7.851,56.75,
1648583580.5464356,7.851,58.0,
1648583580.7469275,8.264,56.75,
1648583580.9505363,8.264,56.25,
1648583581.1510634,8.264,57.5,
1648583581.3515527,8.264,57.0,
1648583581.5520632,8.264,56.5,
1648583581.752586,8.264,57.5,
1648583581.953071,8.264,57.25,
1648583582.153573,8.264,56.5,
1648583582.3540819,8.264,56.75,
1648583582.554564,8.264,57.75,
1648583582.7550552,8.264,56.5,
1648583582.9555433,8.264,56.75,
1648583583.1561985,8.145,57.75,
1648583583.3566809,8.145,56.5,
1648583583.5631304,8.145,56.75,
1648583583.7634487,8.145,58.25,
1648583583.9637809,7.989,56.5,
1648583584.1641667,7.989,56.75,
1648583584.3644989,7.989,58.25,
1648583584.5648065,7.989,56.75,
1648583584.765195,7.794,56.75,
1648583584.9655108,7.794,57.75,
1648583585.165872,7.794,57.0,
1648583585.3662379,7.794,56.5,
1648583585.5667186,7.794,57.5,
1648583585.7672374,8.244,57.0,
1648583585.967742,8.244,56.75,
1648583586.1682749,8.244,56.75,
1648583586.368784,8.244,57.5,
1648583586.5692756,8.244,56.75,
1648583586.7697716,7.931,56.75,
1648583586.9713862,7.931,58.0,
1648583587.1717262,7.931,56.75,
1648583587.372101,7.931,56.5,
1648583587.5725265,7.931,58.25,
1648583587.77303,7.931,57.0,
1648583587.9735472,8.195,56.5,
1648583588.1740398,8.195,58.0,
1648583588.3745325,8.195,57.0,
1648583588.5750217,8.195,56.5,
1648583588.775507,8.019,57.5,
1648583588.975999,8.019,57.25,
1648583589.1765053,8.019,56.5,
1648583589.3777227,8.019,56.75,
1648583589.5781264,8.019,57.75,
1648583589.778759,8.035,56.75,
1648583589.9792473,8.035,56.75,
1648583590.17977,8.035,58.5,
1648583590.3802698,8.035,56.75,
1648583590.5829432,8.035,56.75,
1648583590.783429,8.073,58.25,
1648583590.983935,8.073,56.75,
1648583591.1844604,8.073,56.75,
1648583591.3849132,8.073,57.75,
1648583591.5852203,8.073,56.75,
1648583591.7855465,8.023,56.75,
1648583591.985885,8.023,57.0,
1648583592.1862388,8.023,57.75,
1648583592.386643,8.023,56.75,
1648583592.587127,8.023,56.75,
1648583592.7875497,7.981,58.0,
1648583592.9880466,7.981,56.75,
1648583593.188571,7.981,56.75,
1648583593.3890605,7.981,58.0,
1648583593.5895703,7.981,56.75,
1648583593.790065,7.981,56.75,
1648583593.9905558,7.981,58.0,
1648583594.1910667,7.993,56.75,
1648583594.3915617,7.993,56.5,
1648583594.592057,7.993,57.5,
1648583594.7925572,7.897,56.75,
1648583594.9930508,7.897,56.5,
1648583595.1935573,7.897,56.75,
1648583595.3940768,7.897,57.75,
1648583595.5947008,7.897,56.75,
1648583595.795179,7.897,56.5,
1648583595.9958124,8.206,57.5,
1648583596.196325,8.206,56.75,
1648583596.3968084,8.206,56.5,
1648583596.597314,8.206,57.75,
1648583596.797808,8.206,56.75,
1648583596.9983056,8.248,56.75,
1648583597.1988337,8.248,58.0,
1648583597.3993304,8.248,56.75,
1648583597.5998325,8.248,56.75,
1648583597.8003397,8.248,58.25,
1648583598.0008433,7.893,56.75,
1648583598.2013612,7.893,56.75,
1648583598.4018612,7.893,58.0,
1648583598.602363,7.893,56.75,
1648583598.8028636,7.893,56.75,
1648583599.0033605,7.508,58.25,
1648583599.2038774,7.508,56.75,
1648583599.4043798,7.508,56.5,
1648583599.6048844,7.508,57.75,
1648583599.805383,7.508,57.5,
1648583600.005862,7.508,56.75,
1648583600.2063532,7.508,56.75,
1648583600.4068244,7.508,57.75,
1648583600.6073246,8.149,56.75,
1648583600.8078284,8.149,57.0,
1648583601.0084417,8.149,57.75,
1648583601.2089632,8.149,56.75,
1648583601.4094656,8.157,56.5,
1648583601.6099758,8.157,58.25,
1648583601.8104784,8.157,56.75,
1648583602.0109844,7.886,56.75,
1648583602.211415,7.886,58.25,
1648583602.4117415,7.886,56.75,
1648583602.6121304,7.886,56.75,
1648583602.8125775,8.008,58.0,
1648583603.0130818,8.008,57.25,
1648583603.2136102,8.008,56.5,
1648583603.4140625,8.008,57.75,
1648583603.6144197,8.008,57.75,
1648583603.814712,7.653,56.5,
1648583604.015089,7.653,57.0,
1648583604.2154334,7.653,57.25,
1648583604.415772,7.653,56.75,
1648583604.6161644,7.653,56.75,
1648583604.8164704,7.966,58.0,
1648583605.0168114,7.966,56.75,
1648583605.2203248,7.966,56.75,
1648583605.4208384,7.966,58.0,
1648583605.6213405,7.966,57.0,
1648583605.8218274,7.966,56.75,
1648583606.0223339,8.218,58.0,
1648583606.2228448,8.218,57.25,
1648583606.4233804,8.218,56.75,
1648583606.624062,8.218,57.5,
1648583606.8245518,8.08,57.5,
1648583607.0251834,8.08,56.75,
1648583607.2256947,8.08,56.75,
1648583607.4261835,8.08,58.25,
1648583607.6267078,8.08,56.75,
1648583607.8271875,7.802,56.75,
1648583608.0276883,7.802,57.75,
1648583608.228215,7.802,57.0,
1648583608.4286892,7.802,56.75,
1648583608.6291747,7.802,57.5,
1648583608.8296857,7.702,57.0,
1648583609.0301526,7.702,56.75,
1648583609.2307994,7.702,57.0,
1648583609.431224,7.702,57.75,
1648583609.6315575,7.702,56.75,
1648583609.831947,7.958,56.75,
1648583610.0323908,7.958,58.5,
1648583610.2329314,7.958,56.75,
1648583610.4334385,7.958,56.75,
1648583610.6339564,7.958,58.0,
1648583610.8344748,7.958,57.0,
1648583611.0349903,7.958,56.5,
1648583611.2354984,8.386,58.0,
1648583611.4359941,8.386,57.25,
1648583611.6365082,8.386,56.75,
1648583611.8370433,8.386,57.5,
1648583612.037537,8.386,57.5,
1648583612.2380347,8.386,56.75,
1648583612.4385624,8.386,56.75,
1648583612.6392627,8.386,57.75,
1648583612.8398905,8.386,56.75,
1648583613.040385,8.386,56.75,
1648583613.2409043,8.386,58.0,
1648583613.4413955,8.386,56.75,
1648583613.6473656,8.386,56.75,
1648583613.8476868,8.386,58.25,
1648583614.0479884,8.004,56.75,
1648583614.2483423,8.004,56.75,
1648583614.4486887,8.004,58.5,
1648583614.648994,8.004,57.0,
1648583614.849382,8.004,56.75,
1648583615.0496886,7.973,57.5,
1648583615.249999,7.973,57.25,
1648583615.4503484,7.973,56.75,
1648583615.6508245,7.973,57.25,
1648583615.8513484,7.973,57.5,
1648583616.051848,8.328,56.75,
1648583616.252372,8.328,56.75,
1648583616.4528909,8.328,58.0,
1648583616.653403,8.328,56.75,
1648583616.853921,7.748,56.75,
1648583617.0544002,7.748,58.25,
1648583617.2548907,7.748,56.75,
1648583617.4554043,7.748,56.75,
1648583617.656078,7.748,58.5,
1648583617.856576,7.748,57.25,
1648583618.0570753,8.035,56.75,
1648583618.257576,8.035,58.0,
1648583618.4580855,8.035,57.25,
1648583618.662675,8.035,56.75,
1648583618.8630786,8.035,58.5,
1648583619.063598,8.035,57.25,
1648583619.264045,8.035,56.75,
1648583619.464363,8.035,57.75,
1648583619.6647048,8.035,57.25,
1648583619.865018,8.035,56.75,
1648583620.0654469,8.035,57.75,
1648583620.2660437,8.035,57.75,
1648583620.4663894,8.035,56.75,
1648583620.6668458,8.035,56.75,
1648583620.8673232,8.035,58.5,
1648583621.0678031,8.035,57.0,
1648583621.2683012,7.97,56.75,
1648583621.4687967,7.97,58.25,
1648583621.6692796,7.97,57.5,
1648583621.8707724,7.97,56.75,
1648583622.071092,7.886,57.75,
1648583622.2714386,7.886,57.75,
1648583622.4717646,7.886,56.75,
1648583622.6720455,7.664,56.75,
1648583622.8723564,7.664,58.25,
1648583623.0727162,7.664,56.75,
1648583623.2730796,7.664,56.75,
1648583623.4735005,7.664,58.5,
1648583623.673881,7.886,57.0,
1648583623.8743958,7.886,56.75,
1648583624.0748212,7.886,58.5,
1648583624.275161,7.886,57.5,
1648583624.4754877,7.886,56.75,
1648583624.6758358,7.828,56.75,
1648583624.8761866,7.828,57.75,
1648583625.0765438,7.828,56.75,
1648583625.2769432,7.828,56.75,
1648583625.4772737,7.828,58.5,
1648583625.6776102,7.828,57.25,
1648583625.8779926,8.264,56.75,
1648583626.0784173,8.264,58.25,
1648583626.2789366,8.264,57.5,
1648583626.4828405,8.264,56.75,
1648583626.6832745,8.088,57.75,
1648583626.8836122,8.088,57.75,
1648583627.0839343,8.088,56.75,
1648583627.2843673,8.088,57.75,
1648583627.4848177,8.088,58.0,
1648583627.6851645,8.057,56.75,
1648583627.8855002,8.057,56.75,
1648583628.0858436,8.057,58.25,
1648583628.286204,8.057,57.0,
1648583628.4868107,8.057,56.75,
1648583628.6872313,8.088,58.25,
1648583628.8875663,8.088,57.0,
1648583629.0879393,8.088,56.75,
1648583629.2883735,8.088,57.75,
1648583629.4888716,8.088,57.5,
1648583629.689361,8.088,56.75,
1648583629.889848,8.088,58.0,
1648583630.090334,7.706,57.75,
1648583630.2908375,7.706,56.75,
1648583630.4913406,7.706,56.75,
1648583630.6919656,7.706,58.0,
1648583630.892459,7.706,56.75,
1648583631.092944,7.706,57.0,
1648583631.2934554,7.706,58.5,
1648583631.4939466,7.878,56.75,
1648583631.694422,7.878,56.75,
1648583631.8949044,7.878,58.75,
1648583632.0953784,8.397,57.25,
1648583632.2958522,8.397,56.75,
1648583632.496347,8.397,58.25,
1648583632.6968431,8.397,56.75,
1648583632.8973355,7.966,56.75,
1648583633.09782,7.966,57.0,
1648583633.2982955,7.966,58.0,
1648583633.4987957,7.966,56.75,
1648583633.6995761,7.805,56.75,
1648583633.9005136,7.805,58.5,
1648583634.100831,7.805,57.25,
1648583634.301188,7.805,56.75,
1648583634.5014963,7.805,58.0,
1648583634.701809,7.805,57.5,
1648583634.9021635,7.916,57.0,
1648583635.102738,7.916,58.0,
1648583635.3031595,7.916,58.0,
1648583635.5035145,7.916,56.75,
1648583635.7039542,8.004,56.75,
1648583635.9044592,8.004,58.5,
1648583636.1049619,8.004,56.75,
1648583636.3054845,8.004,56.75,
1648583636.50598,8.004,58.25,
1648583636.7064884,7.935,57.5,
1648583636.9070015,7.935,56.75,
1648583637.1074998,7.935,58.0,
1648583637.3080347,7.935,57.75,
1648583637.5085368,7.935,56.75,
1648583637.7090552,8.065,57.0,
1648583637.909555,8.065,58.25,
1648583638.1100488,8.065,56.75,
1648583638.3105588,8.065,56.75,
1648583638.5110986,8.065,58.5,
1648583638.7115996,8.065,57.0,
1648583638.9120913,7.954,56.75,
1648583639.112579,7.954,58.5,
1648583639.3131328,7.954,57.5,
1648583639.513533,7.954,56.75,
1648583639.713846,8.061,58.25,
1648583639.9142025,8.061,57.75,
1648583640.1145244,8.061,57.0,
1648583640.314713,8.061,56.75,
1648583640.515019,8.061,58.75,
1648583640.715357,8.061,57.25,
1648583640.9157338,8.023,57.0,
1648583641.1161606,8.023,58.5,
1648583641.3166711,8.023,57.25,
1648583641.51718,8.023,56.75,
1648583641.717677,7.851,58.5,
1648583641.9181597,7.851,57.75,
1648583642.1186914,7.851,56.75,
1648583642.3191752,7.851,57.75,
1648583642.5196505,7.851,57.75,
1648583642.720149,7.851,57.0,
1648583642.920612,7.851,57.0,
1648583643.1211104,7.851,58.0,
1648583643.321649,8.264,57.25,
1648583643.5221248,8.264,56.75,
1648583643.722752,7.844,58.25,
1648583643.9232352,7.844,56.75,
1648583644.123723,7.844,56.75,
1648583644.3242557,7.844,59.0,
1648583644.5247564,7.844,57.25,
1648583644.7252536,7.844,56.75,
1648583644.9257286,7.859,58.25,
1648583645.1262295,7.859,57.25,
1648583645.3267584,7.859,56.75,
1648583645.5272548,7.859,57.75,
1648583645.7279003,8.107,57.75,
1648583645.9283943,8.107,56.75,
1648583646.1288679,8.107,57.75,
1648583646.3293571,8.107,57.75,
1648583646.5298443,8.107,56.75,
1648583646.7303276,7.84,57.0,
1648583646.9308083,7.84,58.0,
1648583647.1312919,7.84,57.0,
1648583647.331795,7.84,57.0,
1648583647.5322907,7.84,58.5,
1648583647.7327948,7.928,57.0,
1648583647.933286,7.928,57.0,
1648583648.1337962,7.928,58.75,
1648583648.3343146,7.928,57.25,
1648583648.5348327,7.928,56.75,
1648583648.7353575,7.954,58.25,
1648583648.9358602,7.954,57.75,
1648583649.1365204,7.954,56.75,
1648583649.337024,7.954,57.5,
1648583649.537504,7.954,58.0,
1648583649.7380044,7.954,56.75,
1648583649.938492,7.954,57.25,
1648583650.1391485,7.954,58.5,
