time_stamp, total_power, cpu_temp,
1648575131.065274,5.076,44.546,
1648575131.265783,5.076,44.546,
1648575131.4661121,5.076,44.546,
1648575131.666409,5.076,44.546,
1648575131.8667123,5.076,44.008,
1648575132.0670426,5.076,44.008,
1648575132.2674131,5.076,44.008,
1648575132.4677417,5.076,44.008,
1648575132.6681807,5.076,44.546,
1648575132.8684888,5.076,44.546,
1648575133.0688112,5.076,44.008,
1648575133.2691128,5.076,44.008,
1648575133.469392,5.076,44.546,
1648575133.6697135,5.084,44.546,
1648575133.8699992,5.084,44.546,
1648575134.070287,5.084,44.546,
1648575134.2706394,5.084,44.546,
1648575134.470973,5.084,44.546,
1648575134.6712782,5.076,44.008,
1648575134.8715749,5.076,45.084,
1648575135.0718844,5.076,44.008,
1648575135.2722435,5.076,44.546,
1648575135.4725845,5.076,44.008,
1648575135.6728966,5.046,44.008,
1648575135.8733299,5.046,45.084,
1648575136.0736625,5.046,44.008,
1648575136.2739787,5.046,44.546,
1648575136.4742758,5.046,44.546,
1648575136.6745694,5.031,44.546,
1648575136.8748596,5.031,44.546,
1648575137.075214,5.031,44.008,
1648575137.275534,5.031,44.546,
1648575137.4758627,5.031,45.084,
1648575137.6763654,5.065,44.546,
1648575137.87668,5.065,45.084,
1648575138.0769775,5.065,45.084,
1648575138.2772942,5.065,44.546,
1648575138.477604,5.065,44.546,
1648575138.6779222,5.042,44.008,
1648575138.878216,5.042,44.546,
1648575139.0785515,5.042,45.084,
1648575139.2788818,5.042,44.546,
1648575139.479183,5.042,44.546,
1648575139.6793613,5.088,44.546,
1648575139.8796508,5.088,44.546,
1648575140.0799716,5.088,44.546,
1648575140.2802799,5.088,44.546,
1648575140.4805706,5.088,45.084,
1648575140.680863,5.088,44.008,
1648575140.8811839,5.088,44.008,
1648575141.0815063,5.088,44.546,
1648575141.2817972,5.088,44.546,
1648575141.4820783,5.088,44.008,
1648575141.6823905,5.088,44.008,
1648575141.8827395,5.088,44.008,
1648575142.083062,5.069,44.546,
1648575142.2834249,5.069,45.084,
1648575142.4837973,5.069,45.084,
1648575142.6841197,5.057,45.084,
1648575142.8844106,5.057,44.008,
1648575143.0847144,5.057,45.084,
1648575143.2850256,5.057,45.084,
1648575143.4853652,5.057,44.546,
1648575143.6856792,5.076,44.008,
1648575143.8859823,5.076,44.008,
1648575144.086306,5.076,44.008,
1648575144.2866743,5.076,44.546,
1648575144.4869804,5.076,45.084,
1648575144.6872592,5.057,45.084,
1648575144.887587,5.057,44.546,
1648575145.087886,5.057,44.546,
1648575145.2881675,5.057,45.084,
1648575145.4884605,5.057,44.546,
1648575145.6887708,4.992,44.546,
1648575145.8891048,4.992,44.008,
1648575146.0893328,4.992,45.084,
1648575146.2896187,4.992,44.008,
1648575146.490061,5.034,44.546,
1648575146.6903622,5.034,44.546,
1648575146.8906965,5.034,45.084,
1648575147.0910163,5.034,45.084,
1648575147.291398,5.034,45.084,
1648575147.4916914,5.065,44.546,
1648575147.6919928,5.065,44.546,
1648575147.8923247,5.065,44.546,
1648575148.0926178,5.065,44.546,
1648575148.2929327,5.065,45.084,
1648575148.4932718,5.065,45.084,
1648575148.6935792,5.057,44.546,
1648575148.8939712,5.057,44.546,
