time_stamp, total_power, cpu_temp,
1648520166.111427,5.355,46.698,
1648520166.3117328,5.355,47.236,
1648520166.5121307,5.355,47.774,
1648520166.7124915,5.355,46.698,
1648520166.9128084,5.37,46.16,
1648520167.1131186,5.37,47.236,
1648520167.313425,5.37,47.236,
1648520167.5137389,5.37,47.236,
1648520167.714067,5.37,47.236,
1648520167.9143772,5.397,47.236,
1648520168.1147275,5.397,47.236,
1648520168.3150356,5.397,47.236,
1648520168.515476,5.397,46.698,
1648520168.7158322,5.397,47.236,
1648520168.916131,5.168,47.236,
1648520169.1164916,5.168,47.236,
1648520169.3167837,5.168,47.236,
1648520169.5170767,5.168,46.698,
1648520169.7173746,5.168,46.698,
1648520169.9176776,5.221,47.236,
1648520170.1179938,5.221,46.698,
1648520170.3183799,5.221,46.698,
1648520170.5187523,5.221,47.236,
1648520170.719069,5.221,47.236,
1648520170.9194016,5.221,47.236,
1648520171.119712,5.359,47.236,
1648520171.320036,5.359,47.236,
1648520171.520334,5.359,47.236,
1648520171.7206929,5.359,47.236,
1648520171.9210317,5.378,47.236,
1648520172.1213593,5.378,47.236,
1648520172.32179,5.378,47.236,
1648520172.5221465,5.378,46.698,
1648520172.7224278,5.378,47.236,
1648520172.9227598,5.37,46.698,
1648520173.1230743,5.37,47.236,
1648520173.323374,5.37,47.236,
1648520173.5237234,5.37,47.236,
1648520173.7240634,5.37,47.236,
1648520173.9244218,5.305,46.698,
1648520174.1247518,5.305,47.236,
1648520174.3251054,5.305,46.698,
1648520174.5254335,5.305,47.236,
1648520174.7257829,5.305,46.698,
1648520174.926176,5.206,47.236,
1648520175.1267273,5.206,47.236,
1648520175.3271294,5.206,46.698,
1648520175.5275054,5.206,46.698,
1648520175.7278254,5.206,47.236,
1648520175.928134,5.157,47.236,
1648520176.1284297,5.157,47.236,
1648520176.328746,5.157,46.698,
1648520176.5290468,5.157,47.236,
1648520176.7293258,5.157,46.698,
1648520176.9296076,5.118,46.698,
1648520177.1299493,5.118,46.16,
1648520177.330276,5.118,47.236,
1648520177.5305603,5.118,47.236,
1648520177.7309396,5.118,47.236,
1648520177.9312637,5.118,46.16,
1648520178.1315808,5.118,46.16,
1648520178.3319886,5.118,47.236,
1648520178.5323656,5.118,46.698,
1648520178.7326546,5.118,47.236,
1648520178.9331102,5.118,47.236,
1648520179.1334493,5.118,47.236,
1648520179.333808,4.996,46.698,
1648520179.534147,4.996,47.236,
1648520179.734478,4.996,46.16,
1648520179.934778,4.996,47.236,
1648520180.135055,4.996,46.16,
1648520180.3353992,4.996,46.16,
1648520180.5357516,4.996,47.236,
1648520180.7362123,4.996,46.16,
1648520180.9365492,4.996,46.16,
1648520181.1368327,4.996,46.16,
1648520181.3371456,4.996,46.16,
1648520181.5374644,4.943,46.16,
1648520181.7377946,4.943,47.236,
1648520181.9380934,5.378,46.16,
1648520182.138496,5.378,47.236,
1648520182.3387966,5.378,46.698,
1648520182.5391595,5.378,47.236,
1648520182.7393603,5.378,47.236,
1648520182.9396644,5.378,47.236,
1648520183.1399586,5.378,47.236,
1648520183.3402512,5.378,46.698,
1648520183.540612,5.378,47.236,
1648520183.740895,5.378,46.698,
1648520183.9411943,5.138,46.16,
1648520184.1415074,5.138,46.698,
1648520184.3419335,5.138,47.236,
1648520184.542254,5.138,46.698,
1648520184.7426162,5.138,47.236,
1648520184.9429348,5.034,47.236,
1648520185.1432345,5.034,47.236,
1648520185.3435566,5.034,47.236,
1648520185.5438886,5.034,46.698,
1648520185.7442238,5.034,47.236,
1648520185.9445355,5.336,46.698,
1648520186.1448328,5.336,47.236,
1648520186.345161,5.336,47.236,
1648520186.545459,5.336,46.698,
1648520186.745792,5.336,47.236,
1648520186.9461114,5.389,47.236,
1648520187.1464036,5.389,47.236,
1648520187.3467069,5.389,47.236,
1648520187.547091,5.389,46.16,
1648520187.747406,5.389,46.16,
1648520187.947763,5.298,46.16,
1648520188.1481006,5.298,47.236,
1648520188.3484635,5.298,47.236,
1648520188.5488162,5.298,47.236,
1648520188.7491333,5.298,46.698,
1648520188.9493275,5.405,47.236,
1648520189.149638,5.405,47.236,
1648520189.3499982,5.405,47.236,
1648520189.5503259,5.405,47.236,
1648520189.7507794,5.405,46.16,
1648520189.9511118,5.336,47.236,
1648520190.151444,5.336,47.236,
1648520190.3517566,5.336,47.236,
1648520190.5520847,5.336,46.698,
1648520190.7523983,5.336,46.16,
1648520190.9527106,5.42,47.236,
1648520191.1530137,5.42,47.236,
1648520191.3533108,5.42,46.698,
1648520191.5536172,5.42,47.236,
1648520191.753941,5.42,47.236,
1648520191.9542632,5.141,46.698,
1648520192.154564,5.141,46.698,
1648520192.3548846,5.141,47.236,
1648520192.5552113,5.141,46.698,
1648520192.7555432,5.141,46.698,
1648520192.955987,5.187,47.236,
1648520193.1563969,5.187,46.16,
1648520193.3567233,5.187,47.236,
1648520193.5570903,5.187,47.774,
1648520193.7573986,5.187,46.698,
1648520193.9577017,5.256,47.774,
1648520194.1580176,5.256,47.236,
1648520194.3583634,5.256,47.236,
1648520194.558682,5.256,47.236,
1648520194.7591586,5.256,46.16,
1648520194.9593458,5.244,47.236,
1648520195.1596413,5.244,46.16,
1648520195.359947,5.244,47.236,
1648520195.5602686,5.244,47.236,
1648520195.7605755,5.244,47.236,
1648520195.9608908,5.244,46.698,
1648520196.1612797,5.244,47.236,
1648520196.3615942,5.244,47.236,
1648520196.561979,5.244,46.698,
1648520196.7623277,5.244,47.236,
1648520196.9626086,5.309,47.236,
1648520197.162955,5.309,47.236,
1648520197.3632505,5.309,47.236,
1648520197.5635703,5.309,47.236,
1648520197.7638752,5.309,47.236,
1648520197.964253,5.309,47.236,
1648520198.1646006,5.214,47.236,
1648520198.3649585,5.214,47.236,
1648520198.565263,5.214,47.236,
1648520198.7655714,5.214,47.236,
1648520198.9658763,5.179,47.236,
1648520199.1662264,5.179,46.698,
1648520199.3665457,5.179,46.16,
1648520199.5668387,5.179,47.236,
1648520199.7672591,5.179,47.236,
1648520199.9675674,5.179,47.236,
1648520200.1679566,5.179,47.236,
1648520200.3682854,5.179,47.236,
1648520200.5685935,5.179,47.774,
1648520200.7689211,5.179,47.236,
1648520200.9693353,5.179,46.698,
1648520201.1696541,5.179,47.236,
1648520201.3700285,5.179,47.774,
1648520201.5703547,5.275,47.236,
1648520201.7706656,5.275,47.236,
1648520201.9710925,5.283,47.236,
1648520202.1714377,5.283,47.236,
1648520202.371844,5.283,47.236,
1648520202.572132,5.283,47.236,
1648520202.7724273,5.283,46.16,
1648520202.972725,5.321,47.236,
1648520203.1730437,5.321,47.236,
1648520203.3734117,5.321,47.236,
1648520203.5737267,5.321,47.236,
1648520203.7740383,5.321,47.236,
1648520203.9743407,5.344,46.16,
1648520204.174662,5.344,46.16,
1648520204.3749838,5.344,47.236,
1648520204.575327,5.344,46.698,
1648520204.7758152,5.344,47.236,
1648520204.9761696,5.317,46.16,
1648520205.1765864,5.317,46.698,
1648520205.3768973,5.317,46.16,
1648520205.577273,5.317,47.236,
1648520205.777596,5.317,47.236,
1648520205.9779215,5.149,47.236,
1648520206.1782613,5.149,47.236,
1648520206.3785872,5.149,46.698,
1648520206.5790346,5.149,46.698,
1648520206.7793403,5.149,47.236,
1648520206.9796233,5.149,47.236,
1648520207.179908,5.149,46.698,
1648520207.3802075,5.149,47.236,
1648520207.580617,5.149,47.236,
1648520207.7809558,5.149,47.236,
1648520207.98134,5.149,46.16,
1648520208.1816618,5.325,46.698,
1648520208.381976,5.325,46.16,
1648520208.5823123,5.325,47.236,
1648520208.7826645,5.325,47.236,
1648520208.983,5.355,46.16,
1648520209.1833239,5.355,47.236,
1648520209.3837502,5.355,47.236,
1648520209.5840633,5.355,47.236,
1648520209.7844315,5.355,46.698,
1648520209.9847367,5.355,47.236,
1648520210.1850774,5.355,46.16,
1648520210.3854764,5.355,47.236,
1648520210.5858061,5.355,46.698,
1648520210.7862408,5.355,46.698,
1648520210.986562,5.355,46.698,
1648520211.186926,5.355,47.236,
1648520211.3872557,5.355,46.16,
1648520211.5875738,5.355,47.236,
1648520211.787987,5.355,47.236,
1648520211.9882882,5.355,47.236,
1648520212.1886342,5.355,46.16,
1648520212.388938,5.355,47.236,
1648520212.5893285,5.355,46.698,
1648520212.789626,5.355,47.236,
1648520212.989966,5.355,46.698,
1648520213.190309,5.355,47.236,
1648520213.390604,5.355,47.236,
1648520213.5909317,5.355,47.236,
1648520213.7912917,5.355,47.236,
1648520213.991621,5.355,47.236,
1648520214.191956,5.355,47.236,
1648520214.3922455,5.183,46.698,
1648520214.5925505,5.183,47.236,
1648520214.7928581,5.183,47.236,
1648520214.9931436,5.183,46.698,
1648520215.1934574,5.183,47.236,
1648520215.3938363,5.183,46.698,
1648520215.5942037,5.183,47.236,
1648520215.7945023,5.309,46.698,
1648520215.994858,5.309,47.236,
1648520216.1951585,5.256,46.16,
1648520216.3954945,5.256,46.698,
1648520216.5958014,5.256,47.236,
